Date,Q_m3s,TN_mgperL,TP_mgperL,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_orgs/100mL,FC_cfuper100mL,Enterococci_cfuper100mL
10/05/2015 00:00:00,0.333017,422.422911,0.258065,0.466825,16.430142,1.741594,262.358545,0.000000,32.921062,326.664031,0.171082,0.017108,3969.286009,197.380657,56.434899,6.402919,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.261426,1.000000
11/05/2015 00:00:00,0.283148,368.846477,0.399263,0.478769,16.327465,1.000000,263.567423,0.000000,16.015230,277.313887,0.264688,0.026469,4053.333333,113.333333,71.840890,3.676471,0.005402,0.129173,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.921731,1.000000
12/05/2015 00:00:00,0.354177,334.635280,0.645161,0.542000,16.224988,1.000000,264.776910,0.000000,64.285714,194.544275,0.427704,0.042770,4053.333333,113.333333,72.128821,3.676471,0.008729,0.208729,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
13/05/2015 00:00:00,0.356677,458.869421,1.270894,0.473682,16.122739,1.001613,265.986648,0.000000,5.714286,385.806427,0.842528,0.084253,4053.150502,113.516164,63.666307,3.682402,0.017194,0.411171,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
14/05/2015 00:00:00,0.323343,249.945554,0.404668,0.465441,16.020751,1.000000,267.196279,0.000000,5.714286,177.414978,0.268271,0.026827,4053.333333,113.333333,63.139820,3.676471,0.005475,0.130922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.635067,1.000000
15/05/2015 00:00:00,0.321649,322.231664,0.347211,0.492823,15.919052,1.000000,268.405445,0.000000,14.084550,233.153933,0.230181,0.023018,4053.333333,113.333333,71.316710,3.676471,0.004698,0.112333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.844621,1.000000
16/05/2015 00:00:00,0.320726,452.541038,0.390661,0.442481,15.817673,1.291827,269.613788,0.000000,64.285714,340.982750,0.258985,0.025898,4020.259594,146.407073,42.523209,4.749364,0.005285,0.126390,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
17/05/2015 00:00:00,0.313296,296.336998,0.589573,0.452874,15.716645,1.000000,270.820950,0.000000,5.714286,212.051284,0.390852,0.039085,4053.333333,113.333333,74.894958,3.676471,0.007977,0.190744,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.816592,1.000000
18/05/2015 00:00:00,0.273308,310.773376,0.677419,0.458000,15.615996,1.000000,272.026574,0.000000,5.714286,250.742951,0.449089,0.044909,4053.333333,113.333333,50.639668,3.676471,0.009165,0.219165,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
19/05/2015 00:00:00,0.285560,401.220142,0.329685,0.461215,15.515757,1.000000,273.230303,0.000000,64.285714,264.916052,0.218562,0.021856,4053.333333,113.333333,68.341905,3.676471,0.004460,0.106663,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.253089,1.000000
20/05/2015 00:00:00,0.296805,350.035454,0.852063,0.451263,15.415957,1.000000,274.431780,0.000000,5.714286,290.672820,0.564868,0.056487,4053.333333,113.333333,49.971877,3.676471,0.011528,0.275667,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.513541,1.000000
21/05/2015 00:00:00,0.284001,328.772743,1.217392,0.438289,15.316626,1.000000,275.630651,0.000000,22.994068,227.207246,0.807059,0.080706,4053.333333,113.333333,74.894958,3.676471,0.016471,0.393862,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.428333,1.000000
22/05/2015 00:00:00,0.444551,331.216368,1.011554,0.472105,15.217793,1.403198,276.826560,0.000000,5.714286,246.930654,0.670601,0.067060,4007.637596,159.029071,73.412614,5.158815,0.013686,0.327267,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.453705,1.000000
23/05/2015 00:00:00,0.476053,387.364699,0.258065,0.526891,15.119488,2.009038,278.019153,0.000000,5.714286,306.342643,0.171082,0.017108,3938.975665,227.691002,67.921600,7.386170,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
24/05/2015 00:00:00,0.520346,294.946570,1.096774,0.474000,15.021740,2.000000,279.208077,0.000000,61.253810,167.421535,0.727097,0.072710,3940.000000,226.666667,58.918284,7.352941,0.014839,0.354839,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
25/05/2015 00:00:00,0.301178,399.943813,0.633507,0.385152,14.924577,2.220112,280.392980,0.000000,5.714286,356.661816,0.419978,0.041998,3915.053917,251.612749,29.405533,8.162178,0.008571,0.204958,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.404784,1.000000
26/05/2015 00:00:00,0.321270,308.919041,0.368498,0.514265,14.828029,1.000000,281.573511,0.000000,5.714286,255.005174,0.244292,0.024429,4053.333333,113.333333,44.523110,3.676471,0.004986,0.119220,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.121452,1.000000
27/05/2015 00:00:00,0.326423,379.000812,1.179493,0.469992,14.732124,1.000000,282.749321,0.000000,8.189101,308.491787,0.781934,0.078193,4053.333333,113.333333,58.643453,3.676471,0.015958,0.381601,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.012682,1.000000
28/05/2015 00:00:00,0.338344,344.629418,0.434942,0.474434,14.636889,1.579993,283.920063,0.000000,5.714286,265.200604,0.288341,0.028834,3987.600850,179.065817,67.905732,5.808796,0.005885,0.140717,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.250283,1.000000
29/05/2015 00:00:00,0.279762,464.427153,1.290323,0.417696,14.542355,1.154904,285.085388,0.000000,5.714286,388.740204,0.855408,0.085541,4035.777535,130.889132,65.726692,4.245971,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.506326,1.000000
30/05/2015 00:00:00,0.332764,379.974929,0.709677,0.468000,14.448548,1.000000,286.244953,0.000000,64.285714,280.693246,0.470474,0.047047,4053.333333,113.333333,31.319498,3.676471,0.009602,0.229602,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
31/05/2015 00:00:00,0.356028,335.965167,0.258065,0.472710,14.355496,1.000000,287.398414,0.000000,53.928176,203.465562,0.171082,0.017108,4053.333333,113.333333,74.894958,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
01/06/2015 00:00:00,0.311714,484.973576,0.968528,0.475449,14.263227,1.000000,288.545429,0.000000,5.714286,429.792955,0.642077,0.064208,4053.333333,113.333333,45.789865,3.676471,0.013104,0.313347,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
02/06/2015 00:00:00,0.326113,406.939842,0.541356,0.410402,14.171769,3.478390,289.685660,0.000000,8.839520,339.885436,0.358887,0.035889,3772.449083,394.217584,45.426686,12.788200,0.007324,0.175144,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.241952,1.000000
03/06/2015 00:00:00,0.328790,380.091711,0.258065,0.509083,14.081147,1.000000,290.818768,0.000000,5.714286,315.551260,0.171082,0.017108,4053.333333,113.333333,55.149695,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.316207,1.000000
04/06/2015 00:00:00,0.315136,315.606066,1.290323,0.413855,13.991389,1.258581,291.944418,0.000000,17.994680,230.616074,0.855408,0.085541,4024.027482,142.639184,62.368176,4.627136,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.699220,1.000000
05/06/2015 00:00:00,0.306813,333.668998,0.580645,0.474000,13.902523,1.000000,293.062277,0.000000,29.979333,242.874560,0.384934,0.038493,4053.333333,113.333333,57.138634,3.676471,0.007856,0.187856,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.371664,1.000000
06/06/2015 00:00:00,0.319964,315.472550,0.672454,0.440384,13.814573,2.800088,294.172014,0.000000,45.188183,212.554743,0.445797,0.044580,3849.323350,317.343317,47.435183,10.294442,0.009098,0.217559,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.843357,1.000000
07/06/2015 00:00:00,0.265809,398.399626,1.058820,0.445934,13.727566,1.053770,295.273300,0.000000,12.293899,312.487443,0.701935,0.070194,4047.239399,119.427268,69.744131,3.874154,0.014325,0.342559,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.940083,1.000000
08/06/2015 00:00:00,0.307154,402.841547,0.501235,0.522220,13.641527,1.779420,296.365810,0.000000,42.591510,281.678608,0.332289,0.033229,3964.999033,201.667634,72.029442,6.541986,0.006781,0.162164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.521617,1.000000
09/06/2015 00:00:00,0.265153,362.415541,0.670865,0.483999,13.556483,1.615417,297.449220,0.000000,5.714286,278.615311,0.444744,0.044474,3983.586046,183.080621,72.146909,5.939034,0.009076,0.217045,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.133172,1.000000
10/06/2015 00:00:00,0.286307,340.383782,0.258065,0.476952,13.472458,1.000000,298.523209,0.000000,39.459045,237.349495,0.171082,0.017108,4053.333333,113.333333,59.898772,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.984885,1.000000
11/06/2015 00:00:00,0.251713,357.663021,0.580645,0.502000,13.389478,1.000000,299.587460,0.000000,53.641535,237.901691,0.384934,0.038493,4053.333333,113.333333,62.443325,3.676471,0.007856,0.187856,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.235558,1.000000
12/06/2015 00:00:00,0.290532,303.496654,0.609483,0.528030,13.307566,2.503784,300.641657,0.000000,5.714286,245.825714,0.404051,0.040405,3882.904429,283.762237,42.751564,9.205090,0.008246,0.197186,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.421622,1.000000
13/06/2015 00:00:00,0.321055,356.364483,0.258065,0.447656,13.226747,2.061829,301.685489,0.000000,55.134072,253.125232,0.171082,0.017108,3932.992721,233.673946,40.524925,7.580253,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.029672,1.000000
14/06/2015 00:00:00,0.323694,374.981892,1.007385,0.414169,13.147046,1.355554,302.718646,0.000000,64.285714,261.885479,0.667837,0.066784,4013.037185,153.629482,43.827043,4.983655,0.013629,0.325919,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.616699,1.000000
15/06/2015 00:00:00,0.253897,221.353515,0.501683,0.495395,13.068485,1.000000,303.740822,0.000000,29.121788,133.916930,0.332586,0.033259,4053.333333,113.333333,54.638326,3.676471,0.006787,0.162309,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.243266,1.000000
16/06/2015 00:00:00,0.337666,404.042347,0.818030,0.451656,12.991087,1.000000,304.751715,0.000000,5.714286,340.350631,0.542306,0.054231,4053.333333,113.333333,54.300960,3.676471,0.011067,0.264657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
17/06/2015 00:00:00,0.368794,429.846706,0.741935,0.498000,12.914876,1.000000,305.751026,0.000000,5.714286,345.560992,0.491860,0.049186,4053.333333,113.333333,74.894958,3.676471,0.010038,0.240038,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
18/06/2015 00:00:00,0.401241,340.748007,0.258065,0.503326,12.839875,1.000000,306.738459,0.000000,23.586011,247.883521,0.171082,0.017108,4053.333333,113.333333,65.602004,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.927732,1.000000
19/06/2015 00:00:00,1.245344,444.172936,7.147006,0.469507,12.766105,5.629870,307.713721,0.000000,48.513643,353.529078,4.738045,0.473804,3528.614750,638.051917,21.432163,20.698051,0.096695,2.312267,0.000000,0.000000,0.000000,0.000000,0.000000,14034.635850,1079.964778,799.735926
20/06/2015 00:00:00,0.905392,353.479013,0.258065,0.489871,12.693589,1.858309,308.676525,0.000000,54.748999,231.280448,0.171082,0.017108,3956.058344,210.608323,60.617549,6.832017,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
21/06/2015 00:00:00,0.613203,527.315044,0.480762,0.474014,12.622347,1.000000,309.626584,0.000000,5.714286,464.057686,0.318717,0.031872,4053.333333,113.333333,53.866602,3.676471,0.006504,0.155541,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.815967,1.000000
22/06/2015 00:00:00,0.336489,426.363914,1.290323,0.467724,12.552401,1.000000,310.563617,0.000000,40.024634,314.638520,0.855408,0.085541,4053.333333,113.333333,68.024289,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.583466,1.000000
23/06/2015 00:00:00,0.354277,421.766259,0.419355,0.490000,12.483772,1.000000,311.487348,0.000000,5.714286,337.480545,0.278008,0.027801,4053.333333,113.333333,74.894958,3.676471,0.005674,0.135674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
24/06/2015 00:00:00,0.371474,277.012951,0.939480,0.419643,12.416479,1.000000,312.397503,0.000000,5.714286,203.364649,0.622820,0.062282,4053.333333,113.333333,64.257546,3.676471,0.012711,0.303949,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.671422,1.000000
25/06/2015 00:00:00,0.419603,309.899473,0.639446,0.491041,12.350544,1.000000,313.293811,0.000000,10.666020,223.129225,0.423915,0.042392,4053.333333,113.333333,72.427757,3.676471,0.008651,0.206880,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.378671,1.000000
26/06/2015 00:00:00,0.415165,287.638901,1.060075,0.453289,12.285984,1.000000,314.176009,0.000000,25.618293,183.449179,0.702767,0.070277,4053.333333,113.333333,74.894958,3.676471,0.014342,0.342965,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
27/06/2015 00:00:00,0.400752,250.844672,1.084290,0.461671,12.222821,1.174921,315.043835,0.000000,56.428380,137.893783,0.718821,0.071882,4033.508923,133.157744,52.202946,4.319563,0.014670,0.350800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.206896,1.000000
28/06/2015 00:00:00,0.344531,349.121383,1.127878,0.475461,12.161071,3.737765,315.897032,0.000000,14.703705,255.846249,0.747716,0.074772,3743.053256,423.613411,64.829644,13.741785,0.015260,0.364902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.151899,1.000000
29/06/2015 00:00:00,0.520199,478.926032,0.580645,0.526000,12.100754,1.000000,316.735347,0.000000,64.285714,350.851065,0.384934,0.038493,4053.333333,113.333333,60.112782,3.676471,0.007856,0.187856,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
30/06/2015 00:00:00,0.485785,458.640838,0.289610,0.507265,12.041887,1.000000,317.558533,0.000000,11.570161,377.191862,0.191994,0.019199,4053.333333,113.333333,66.202345,3.676471,0.003918,0.093697,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
01/07/2015 00:00:00,0.512024,322.847626,0.499954,0.416946,11.984487,1.553544,318.366345,0.000000,28.544991,227.401472,0.331440,0.033144,3990.598398,176.068268,61.189606,5.711557,0.006764,0.161750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.836981,1.000000
02/07/2015 00:00:00,0.357923,213.014076,0.755435,0.479728,11.928573,1.844546,319.158544,0.000000,24.151545,115.092659,0.500809,0.050081,3957.618167,209.048500,66.988455,6.781418,0.010221,0.244405,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
03/07/2015 00:00:00,0.314638,206.639357,0.581413,0.454345,11.874160,1.000000,319.934897,0.000000,5.714286,158.374844,0.385443,0.038544,4053.333333,113.333333,38.873757,3.676471,0.007866,0.188104,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.942839,1.000000
04/07/2015 00:00:00,0.335661,380.528721,0.258065,0.464313,11.821264,1.728749,320.695172,0.000000,23.128705,289.565610,0.171082,0.017108,3970.741809,195.924857,61.478712,6.355694,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.975137,1.000000
05/07/2015 00:00:00,0.311376,279.654441,0.548387,0.430000,11.769901,1.000000,321.439146,0.000000,30.120916,170.962097,0.363548,0.036355,4053.333333,113.333333,74.894958,3.676471,0.007419,0.177419,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.825747,1.000000
06/07/2015 00:00:00,0.307870,354.546030,0.660155,0.414076,11.720086,1.000000,322.166597,0.000000,44.979270,254.909516,0.437644,0.043764,4053.333333,113.333333,50.980774,3.676471,0.008932,0.213580,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
07/07/2015 00:00:00,0.281719,396.034043,1.290323,0.444626,11.671834,3.503643,322.877311,0.000000,5.714286,322.546261,0.855408,0.085541,3769.587133,397.079534,54.892456,12.881040,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
08/07/2015 00:00:00,0.301851,175.185172,1.290323,0.464873,11.625160,1.000000,323.571077,0.000000,32.843194,74.358518,0.855408,0.085541,4053.333333,113.333333,64.306989,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.137508,1.000000
09/07/2015 00:00:00,0.338599,405.970077,0.397801,0.448115,11.580076,1.127256,324.247690,0.000000,36.625576,302.935923,0.263718,0.026372,4038.910956,127.755710,62.264254,4.144325,0.005382,0.128700,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.647711,1.000000
10/07/2015 00:00:00,0.356645,370.187547,0.268427,0.413849,11.536597,1.321404,324.906949,0.000000,44.052357,275.520774,0.177951,0.017795,4016.907512,149.759154,45.756311,4.858104,0.003632,0.086844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
11/07/2015 00:00:00,0.483630,343.089027,1.290323,0.454000,11.494736,1.000000,325.548659,0.000000,56.926890,224.982408,0.855408,0.085541,4053.333333,113.333333,57.503258,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.516655,1.000000
12/07/2015 00:00:00,0.421776,340.377403,0.721862,0.430168,11.454504,1.000000,326.172631,0.000000,64.285714,197.520260,0.478552,0.047855,4053.333333,113.333333,74.894958,3.676471,0.009766,0.233544,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
13/07/2015 00:00:00,0.415083,329.809685,0.946923,0.424308,11.415913,1.000000,326.778679,0.000000,64.285714,205.910555,0.627755,0.062775,4053.333333,113.333333,55.936946,3.676471,0.012811,0.306358,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
14/07/2015 00:00:00,0.402378,464.263116,0.258065,0.469730,11.378976,1.000000,327.366625,0.000000,54.469441,351.989105,0.171082,0.017108,4053.333333,113.333333,54.128099,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
15/07/2015 00:00:00,0.363865,326.448617,0.264488,0.452878,11.343702,3.631875,327.936294,0.000000,7.484100,242.206395,0.175340,0.017534,3755.054164,411.612503,63.405640,13.352482,0.003578,0.085570,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
16/07/2015 00:00:00,0.383052,283.607544,1.092105,0.471190,11.310103,1.000000,328.487517,0.000000,35.028845,182.849842,0.724001,0.072400,4053.333333,113.333333,62.052387,3.676471,0.014776,0.353328,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.688309,1.000000
17/07/2015 00:00:00,0.478174,325.170627,0.870968,0.495000,11.278188,1.000000,329.020132,0.000000,51.790019,196.945591,0.577400,0.057740,4053.333333,113.333333,72.758546,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.954180,1.000000
18/07/2015 00:00:00,0.483803,327.303258,0.646717,0.426054,11.247967,1.000000,329.533980,0.000000,5.714286,243.017543,0.428735,0.042874,4053.333333,113.333333,74.894958,3.676471,0.008750,0.209232,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.111769,1.000000
19/07/2015 00:00:00,0.416433,338.798555,0.334761,0.504862,11.219449,1.362316,330.028910,0.000000,5.714286,267.819942,0.221927,0.022193,4012.270873,154.395793,60.255814,5.008514,0.004529,0.108305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.515685,1.000000
20/07/2015 00:00:00,0.380221,240.253783,0.830347,0.473994,11.192642,4.067677,330.504775,0.000000,36.291623,140.502169,0.550471,0.055047,3705.663311,461.003356,48.505297,14.954694,0.011234,0.268642,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
21/07/2015 00:00:00,0.420462,388.892991,0.401592,0.485735,11.167554,1.000000,330.961434,0.000000,45.800340,279.447990,0.266232,0.026623,4053.333333,113.333333,59.968191,3.676471,0.005433,0.129927,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.838465,1.000000
22/07/2015 00:00:00,0.319257,429.005508,0.258065,0.471179,11.144192,1.685440,331.398753,0.000000,5.714286,374.019218,0.171082,0.017108,3975.650101,191.016566,43.075533,6.196472,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
23/07/2015 00:00:00,0.380326,457.044513,0.580645,0.444000,11.122564,1.000000,331.816600,0.000000,6.035731,390.350579,0.384934,0.038493,4053.333333,113.333333,56.981733,3.676471,0.007856,0.187856,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.653017,1.000000
24/07/2015 00:00:00,0.403600,383.508800,0.258065,0.441879,11.102676,1.000000,332.214854,0.000000,64.285714,255.262993,0.171082,0.017108,4053.333333,113.333333,60.283623,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.884529,1.000000
25/07/2015 00:00:00,0.483248,337.250612,0.699290,0.476466,11.084533,1.000000,332.593396,0.000000,29.974563,228.704620,0.463588,0.046359,4053.333333,113.333333,74.894958,3.676471,0.009461,0.226241,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
26/07/2015 00:00:00,0.395431,445.417846,0.457225,0.479490,11.068142,1.000000,332.952114,0.000000,5.714286,389.418017,0.303113,0.030311,4053.333333,113.333333,46.609072,3.676471,0.006186,0.147926,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
27/07/2015 00:00:00,0.334304,205.767233,0.258065,0.450799,11.053507,1.000000,333.290901,0.000000,5.714286,135.351266,0.171082,0.017108,4053.333333,113.333333,61.025211,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.821581,1.000000
28/07/2015 00:00:00,0.399138,319.628239,1.290323,0.471482,11.040632,1.705316,333.609658,0.000000,8.771473,247.007222,0.855408,0.085541,3973.397499,193.269168,57.579999,6.269545,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.867663,1.000000
29/07/2015 00:00:00,0.351247,454.215824,0.483871,0.464000,11.029520,1.000000,333.908290,0.000000,64.285714,344.022587,0.320778,0.032078,4053.333333,113.333333,42.231051,3.676471,0.006546,0.156546,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
30/07/2015 00:00:00,0.384337,360.721604,0.998741,0.438727,11.020177,1.177167,334.186708,0.000000,5.714286,302.162667,0.662107,0.066211,4033.254446,133.412221,48.516833,4.327819,0.013512,0.323122,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.239016,1.000000
31/07/2015 00:00:00,0.349586,425.006514,0.364232,0.440597,11.012603,4.041256,334.444831,0.000000,5.714286,349.807930,0.241465,0.024146,3708.657623,458.009043,54.626738,14.857560,0.004928,0.117840,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
01/08/2015 00:00:00,0.391711,362.350674,1.290323,0.429679,11.006802,2.236635,334.682582,0.000000,12.007254,282.726527,0.855408,0.085541,3913.181351,253.485316,59.393970,8.222923,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.908300,1.000000
02/08/2015 00:00:00,0.370978,432.916710,0.925754,0.420770,11.002775,3.761902,334.899890,0.000000,64.285714,295.214143,0.613721,0.061372,3740.317747,426.348920,59.586330,13.830523,0.012525,0.299509,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
03/08/2015 00:00:00,0.340195,364.339843,0.844821,0.536852,11.000524,1.167971,335.096692,0.000000,5.714286,283.064128,0.560067,0.056007,4034.296586,132.370081,71.267418,4.294012,0.011430,0.273324,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
04/08/2015 00:00:00,0.342427,360.451673,0.516129,0.454000,11.000048,1.000000,335.272928,0.000000,64.285714,228.597700,0.342163,0.034216,4053.333333,113.333333,63.891788,3.676471,0.006983,0.166983,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.402163,1.000000
05/08/2015 00:00:00,0.363865,318.500792,0.299848,0.445802,11.001348,1.000000,335.428547,0.000000,35.604809,216.025495,0.198782,0.019878,4053.333333,113.333333,63.194018,3.676471,0.004057,0.097010,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.141708,1.000000
06/08/2015 00:00:00,0.365759,335.773831,1.290323,0.458241,11.004424,3.041822,335.563503,0.000000,5.714286,262.863982,0.855408,0.085541,3821.926815,344.739851,56.012394,11.183170,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
07/08/2015 00:00:00,0.349554,291.970030,0.320013,0.475986,11.009275,2.188025,335.677756,0.000000,5.714286,220.640790,0.212150,0.021215,3918.690472,247.976195,57.570744,8.044210,0.004330,0.103534,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
08/08/2015 00:00:00,0.390536,437.786764,0.848618,0.437016,11.015900,1.000000,335.771271,0.000000,38.014949,342.857597,0.562584,0.056258,4053.333333,113.333333,53.237748,3.676471,0.011481,0.274553,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.044777,1.000000
09/08/2015 00:00:00,0.348052,444.308080,0.576459,0.426379,11.024295,2.434431,335.844021,0.000000,5.714286,378.871446,0.382159,0.038216,3890.764469,275.902197,50.772234,8.950115,0.007799,0.186502,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.918224,1.000000
10/08/2015 00:00:00,0.320903,343.418812,0.612903,0.452000,11.034460,1.000000,335.895986,0.000000,52.820780,215.809520,0.406319,0.040632,4053.333333,113.333333,71.112041,3.676471,0.008292,0.198292,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
11/08/2015 00:00:00,0.333230,406.569747,1.290323,0.373882,11.046391,2.654063,335.927148,0.000000,40.677434,288.296396,0.855408,0.085541,3865.872888,300.793778,67.838333,9.757584,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
12/08/2015 00:00:00,0.346440,491.691277,0.258065,0.505953,11.060084,1.883286,335.937500,0.000000,5.714286,426.631597,0.171082,0.017108,3953.227556,213.439111,52.421547,6.923847,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.858801,1.000000
