Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,Total Kjedahl Nitrogen,TN_mg/L,TOC_mg/L,DOC,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
07/02/1995 00:00,,,24.2,7.9,16,2,3,0.002,0.01,0.01,0.08, ,0.5,, ,1,6.267379679,,
14/02/1995 00:00,,,24.1,7.8,14,,,0.003,,,, ,0.18,, ,1.6,,,
14/02/1995 00:00,,,24.1,7.8,14,5,8,0.003,0.009,0.01,0.01, ,0.18,, ,1.6,7.700534759,,
20/02/1995 00:00,,,23.3,7.4,17,,,0.003,,,, ,0.24,, ,2.3,,,
20/02/1995 00:00,,,23.3,7.4,17,3,4,0.003,0.01,0.01,0.03, ,0.24,, ,2.3,7.700534759,,
28/02/1995 00:00,,,24.8,8.3,22,,,0.012,,,, ,0.44,, ,1.4,,,
28/02/1995 00:00,,,24.8,8.3,22,7,3,0.012,0.012,0.01,0.01, ,0.44,, ,1.4,6.780748663,,
07/03/1995 00:00,,,20.1,7.8,22,,,0.008,,,, ,0.45,, ,0.9,,,
07/03/1995 00:00,,,20.1,7.8,22,4,6,0.008,0.013,0.03,0.07, ,0.45,, ,0.9,7.058823529,,
07/03/1995 00:00,,,,,,,,,,,, ,,, ,2,,,
14/03/1995 00:00,,,25,7.7,37,,,0.01,,,, ,0.49,, ,1.6,,,
14/03/1995 00:00,,,25,7.7,37,2,3,0.01,0.012,0.15,0.02, ,0.49,, ,1.6,5.989304813,,
21/03/1995 00:00,,,21.7,7.8,39,,,0.008,,,, ,0.58,, ,1.2,,,
21/03/1995 00:00,,,21.7,7.8,39,2,2,0.016,0.008,0.11,0.03, ,0.58,, ,1.2,5.711229947,,
28/03/1995 00:00,,,24.2,8.1,40,,,0.002,,,, ,0.29,, ,0.9,,,
28/03/1995 00:00,,,24.2,8.1,40,2,2,0.002,0.008,0.05,0.01, ,0.29,, ,0.9,5.711229947,,
04/04/1995 00:00,,,22,7.9,42,,,0.004,,,, ,0.26,, ,1,,,
04/04/1995 00:00,,,22,7.9,42,2,4,0.004,0.01,0.02,0.04, ,0.26,, ,1,5.732620321,,
11/04/1995 00:00,,,17.7,7.6,41,,,0.004,,,, ,0.35,, ,1.2,,,
11/04/1995 00:00,,,17.7,7.6,41,2,1,0.004,0.013,0.01,0.01, ,0.35,, ,1.2,5.13368984,,
18/04/1995 00:00,,,19.8,7.8,45,,,0.002,,,, ,0.36,, ,1,,,
18/04/1995 00:00,,,19.8,7.8,45,2,2,0.002,0.006,0.01,0.02, ,0.36,, ,1,5.090909091,,
26/04/1995 00:00,,,19.5,7.8,43,,,0.002,,,, ,0.28,, ,0.5,,,
26/04/1995 00:00,,,19.5,7.8,43,2,3,0.002,0.008,0.01,0.01, ,0.28,, ,0.5,4.106951872,,
02/05/1995 00:00,,,19,7.4,43,,,,,,, ,0.51,, ,0.7,,,
02/05/1995 00:00,,,19,7.4,43,2,2,0.002,0.073,0.03,0.01, ,0.51,, ,0.7,5.475935829,,
10/05/1995 00:00,,,17,7,42,,,0.002,,,, ,0.31,, ,1.2,,,
10/05/1995 00:00,,,17,7,42,2,1,0.002,0.012,0.02,0.01, ,0.31,, ,1.2,5.112299465,,
16/05/1995 00:00,,,19.3,7.6,,,,0.002,,,, ,0.31,, ,0.5,,,
16/05/1995 00:00,,,19.3,7.6,,2,2,0.002,0.006,0.01,0.01, ,0.31,, ,0.5,4.727272727,,
23/05/1995 00:00,,,15.2,6.9,14,,,0.016,,,, ,0.65,, ,0.8,,,
23/05/1995 00:00,,,15.2,6.9,14,15,26,0.016,0.04,0.22,0.04, ,0.65,, ,0.8,5.240641711,,
30/05/1995 00:00,,,15.1,6.9,15,,,0.013,,,, ,0.66,, ,3.2,,,
30/05/1995 00:00,,,15.1,6.9,15,4,10,0.013,0.036,0.28,0.02, ,0.66,, ,3.2,6.545454545,,
06/06/1995 00:00,,,14.9,7.5,15,,,0.006,,,, ,0.6,, ,4.8,,,
06/06/1995 00:00,,,14.9,7.5,15,3,6,0.006,0.027,0.24,0.03, ,0.6,, ,4.8,6.887700535,,
13/06/1995 00:00,,,,,,,,,,,, ,,, ,,,,
20/06/1995 00:00,,,12.2,6.8,16,,,0.002,,,, ,0.44,, ,6.7,,,
20/06/1995 00:00,,,12.2,6.8,16,2,2,0.002,0.012,0.21,0.01, ,0.44,, ,6.7,8.363636364,,
27/06/1995 00:00,,,11.2,7.2,17,,,0.005,,,, ,0.48,, ,4.6,,,
27/06/1995 00:00,,,11.2,7.2,17,2,3,0.005,0.008,0.22,0.01, ,0.48,, ,4.6,6.181818182,,
04/07/1995 00:00,,,11.2,6.7,17,,,0.004,,,, ,0.46,, ,3.2,,,
04/07/1995 00:00,,,11.2,6.7,17,2,3,0.004,0.012,0.22,0.01, ,0.46,, ,3.2,6.71657754,,
11/07/1995 00:00,,,10.8,6,17,,,0.007,,,, ,0.42,, ,3.3,,,
11/07/1995 00:00,,,10.8,6,17,3,3,0.007,0.013,0.22,0.01, ,0.42,, ,3.3,6.331550802,,
18/07/1995 00:00,,,11.9,6.8,24,,,0.006,,,, ,0.39,, ,4.1,,,
19/07/1995 00:00,,,11.9,6.8,24,2,3,0.006,0.01,0.21,0.01, ,0.39,, ,4.1,6.117647059,,
26/07/1995 00:00,,,10.2,6.9,21,,,0.005,,,, ,0.33,, ,3.2,,,
26/07/1995 00:00,,,10.2,6.9,21,2,3,0.005,0.013,0.21,0.01, ,0.33,, ,3.2,5.92513369,,
02/08/1995 00:00,,,10.1,7.2,18,,,0.002,,,, ,0.45,, ,3.4,,,
02/08/1995 00:00,,,10.1,7.2,18,3,2,0.002,0.03,0.23,0.01, ,0.45,, ,3.4,7.871657754,,
08/08/1995 00:00,,,9.7,7.5,23,,,0.002,,,, ,0.33,, ,2.5,,,
08/08/1995 00:00,,,9.7,7.5,23,2,2,0.002,0.004,0.16,, ,0.33,, ,2.5,6.780748663,,
14/08/1995 00:00,,,12.7,7.1,30,,,0.007,,,, ,0.35,, ,2.7,,,
14/08/1995 00:00,,,12.7,7.1,30,2,2,0.007,0.01,0.16,0.01, ,0.35,, ,2.7,5.518716578,,
22/08/1995 00:00,,,15.7,7.1,20,,,0.009,,,, ,0.48,, ,4.4,,,
22/08/1995 00:00,,,15.7,7.1,20,2,3,0.009,0.023,0.12,0.03, ,0.48,, ,4.4,5.561497326,,
29/08/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/09/1995 00:00,,,,,,,,,,,, ,,, ,,,,
12/09/1995 00:00,,,,,,,,,,,, ,,, ,,,,
19/09/1995 00:00,,,16.2,7.5,21,4,2,0.004,0.009,0.02,0.02, ,0.24,, ,4.9,4.213903743,,
26/09/1995 00:00,,,,,,,,,,,, ,,, ,,,,
03/10/1995 00:00,,,,,,,,,,,, ,,, ,,,,
10/10/1995 00:00,,,,,,,,,,,, ,,, ,,,,
17/10/1995 00:00,,,,,,,,,,,, ,,, ,,,,
17/10/1995 00:00,,,,,,4,,0.022,0.038,0.11,0.04, ,0.62,, ,6.6,2.78,,50
24/10/1995 00:00,,,,,,,,,,,, ,,, ,,,,
24/10/1995 00:00,,,,,,3,,0.021,0.037,0.1,0.02, ,0.58,, ,14.4,2.15,,360
31/10/1995 00:00,,,19,7.3,22,3,3,0.021,0.033,0.02,0.03, ,0.59,, ,10.1,4.106951872,,
07/11/1995 00:00,,,,,,,,,0.047,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,0.02,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,0.03,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,0.056,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,0.011,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,0.016,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
07/11/1995 00:00,,,,,,,,0.01,0.022,0.02,0.03, ,0.45,, ,5.5,,,200
07/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
07/11/1995 00:00,,,,,,2,,0.009,0.027,0.01,0.03, ,0.41,, ,5.9,2.07,,560
14/11/1995 00:00,,,,,,1,,0.022,0.024,0.01,0.03, ,0.46,, ,4.6,2.09,,800
14/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
20/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
20/11/1995 00:00,,,,,,3,,0.015,0.041,0.03,0.03, ,0.57,, ,22.1,2.04,,180
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
21/11/1995 00:00,,,,,,,,0.012,0.029,0.05,0.07, ,0.72,, ,11,,,440
21/11/1995 00:00,,,,,,,,0.036,0.024,0.04,0.07, ,0.68,, ,18.3,,,620
21/11/1995 00:00,,,,,,,,,,,, ,,, ,,,,
27/11/1995 00:00,,,,,,1,,0.02,0.031,0.11,0.04, ,0.59,, ,4.6,2.65,,350
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,0.016,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,0.01,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,0.006,0.02,0.05,0.01, ,0.33,, ,7.1,,,160
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,,,,,,, ,,, ,,,,
05/12/1995 00:00,,,,,,1,,0.006,0.018,0.06,0.02, ,0.36,, ,5.3,2.22,,190
12/12/1995 00:00,,,,,,1,,0.009,0.013,0.11,0.02, ,0.35,, ,3.7,2.66,,360
19/12/1995 00:00,,,,,,2,,0.01,0.017,0.12,0.03, ,0.47,, ,2.8,2.6,,290
27/12/1995 00:00,,,,,,6,,0.008,0.026,0.09,0.02, ,0.55,, ,4,2.5,,540
03/01/1996 00:00,,,,,,,,,,,, ,,, ,,,,
03/01/1996 00:00,,,,,,,,,0.072,,, ,,, ,,,,
03/01/1996 00:00,,,,,,,,,0.064,,, ,,, ,,,,
03/01/1996 00:00,,,,,,,,,,,, ,,, ,,,,
03/01/1996 00:00,,,,,,,,,,,, ,,, ,,,,
03/01/1996 00:00,,,,,,1,,0.003,0.014,0.12,0.02, ,0.47,, ,2.9,2.46,,1700
09/01/1996 00:00,,,,,,5,,0.007,0.021,0.16,0.05, ,0.46,, ,4.9,2.88,,190
16/01/1996 00:00,,,,,,,,0.007,0.037,0.08,0.01, ,0.71,, ,2.3,,,160
16/01/1996 00:00,,,,,,1,,0.012,0.03,0.07,0.01, ,0.82,, ,3.4,2.03,,180
23/01/1996 00:00,,,,,,1,,0.008,0.016,0.07,0.03, ,0.58,, ,8.2,2.17,,360
30/01/1996 00:00,,,,,,,,,,,, ,,, ,,,,
30/01/1996 00:00,,,,,,1,,0.009,0.016,0.04,0.02, ,0.57,, ,,1.94,,120
05/02/1996 00:00,,,,,,1,,,,,, ,,, ,,,,
06/02/1996 00:00,,,,,,,,0.016,0.02,0.01,0.02, ,0.53,, ,4,1.82,,200
13/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,,0.161,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,,0.166,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
13/02/1996 00:00,,,,,,,,0.011,0.021,0.02,0.04, ,0.55,, ,7.3,,,210
13/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
13/02/1996 00:00,,,,,,4,,0.011,0.021,0.01,0.04, ,0.6,, ,8.5,2.22,,210
20/02/1996 00:00,,,,,,1,,0.005,0.012,0.005,0.01, ,0.32,, ,7.5,1.97,,110
27/02/1996 00:00,,,,,,,,,,,, ,,, ,,,,
27/02/1996 00:00,,,,,,1,,0.006,0.014,0.02,0.02, ,0.44,, ,4.3,1.97,,130
04/03/1996 00:00,,,,,,1,,0.012,0.02,0.01,0.01, ,0.44,, ,3.8,1.61,,500
12/03/1996 00:00,,,,,,,,0.007,0.14,0.03,0.02, ,0.61,, ,4.1,,,400
12/03/1996 00:00,,,,,,1,,0.002,0.017,0.02,0.03, ,0.33,, ,2.1,2.12,,280
18/03/1996 00:00,,,,,,3,,0.009,0.013,0.01,0.01, ,0.3,, ,3.2,1.79,,500
26/03/1996 00:00,,,,,,,,,,,, ,,, ,,,,
26/03/1996 00:00,,,,,,1,,0.006,0.022,0.02,0.03, ,0.29,, ,3.2,1.75,,520
02/04/1996 00:00,,,,,,1,,0.008,0.01,0.04,0.03, ,0.37,, ,2.7,3.22,,400
10/04/1996 00:00,,,,,,1,,0.022,0.01,0.02,0.05, ,0.32,, ,3.4,1.74,,1600
16/04/1996 00:00,,,,,,1,,0.005,0.01,0.03,0.01, ,0.26,, ,1.9,2.74,,560
23/04/1996 00:00,,,,,,,,,,,, ,,, ,,,,
23/04/1996 00:00,,,,,,1,,0.011,0.015,0.02,0.03, ,0.24,, ,2.5,2.03,,280
29/04/1996 00:00,,,,,,1,,0.007,0.013,0.02,0.01, ,0.3,, ,2.3,3.23,,100
07/05/1996 00:00,,,,,,5,,0.008,0.018,0.02,0.03, ,0.28,, ,1.1,2.96,,700
14/05/1996 00:00,,,,,,4,,0.006,0.027,0.22,0.07, ,0.59,, ,6.4,2.91,,1100
21/05/1996 00:00,,,,,,,,,,,, ,,, ,,,,
21/05/1996 00:00,,,,,,,,,,,, ,,, ,,,,
21/05/1996 00:00,,,,,,2,,0.004,0.013,0.28,0.03, ,0.58,, ,6.2,2.78,,860
28/05/1996 00:00,,,,,,2,,0.009,0.016,0.36,0.04, ,0.74,, ,3.1,3.17,,600
04/06/1996 00:00,,,,,,1,,0.01,0.011,0.47,0.02, ,0.71,, ,3.1,3.02,,300
11/06/1996 00:00,,,,,,1,,0.005,0.014,0.54,0.01, ,0.64,, ,3.2,2.77,,1200
18/06/1996 00:00,,,,,,1,,0.007,0.026,0.59,0.005, ,0.82,, ,2.2,2.78,,120
25/06/1996 00:00,,,,,,6,,0.004,0.016,0.62,0.01, ,1.02,, ,3.3,2.5,,440
02/07/1996 00:00,,,,,,1,,0.005,0.012,0.65,0.02, ,0.87,, ,2.5,2.8,,310
02/07/1996 00:00,,,,,,1,,0.006,0.009,0.63,0.03, ,0.87,, ,2.3,2.78,,180
11/07/1996 00:00,,,,,,1,,0.014,0.024,0.51,0.01, ,0.78,, ,3,2.48,,440
15/07/1996 00:00,,,,,,,,,,,, ,,, ,,,,
16/07/1996 00:00,,,,,,,,0.007,,0.55,, ,0.79,, ,3.4,,72,
16/07/1996 00:00,,100.8,10.7,7.01,39.8,2,2.61,0.006,,0.55,0.015, ,0.75,, ,3.3,5.368983957,94,
22/07/1996 00:00,,,,,,,,,,,, ,,, ,,,,
23/07/1996 00:00,,,,,,1,,0.001,0.03,0.46,0.01, ,0.62,, ,3.3,2.58,,250
30/07/1996 00:00,,,,,,1,,0.002,0.01,0.56,0.005, ,0.67,, ,3.5,2.75,,300
09/08/1996 00:00,,,,,,1,,0.008,0.016,0.24,0.02, ,0.49,, ,3.1,2.92,,240
14/08/1996 00:00,,,,,,1,,,,,, ,,, ,,2.9,,
20/08/1996 00:00,,,,,,2,,0.006,0.015,0.17,0.01, ,0.47,, ,6.5,2.66,,600
20/08/1996 00:00,,,,,,,,,,,, ,,, ,,,,
26/08/1996 00:00,,,,,,1,,0.01,0.018,0.1,0.03, ,0.57,, ,3.9,2.41,,140
02/09/1996 00:00,,,,,,40,,0.016,0.066,0.28,0.07, ,0.87,, ,5.2,0.8,,5100
02/09/1996 00:00,,,,,,,,,,,, ,,, ,,,,
12/09/1996 00:00,,,,,,5,,,,,, ,,, ,,1.44,,
12/09/1996 00:00,,,,,,,,,,,, ,,, ,,,,
18/09/1996 00:00,,,,,,4,,0.012,0.024,0.06,0.01, ,0.48,, ,16.9,1.2,,140
18/09/1996 00:00,,,,,,,,,,,, ,,, ,,,,
24/09/1996 00:00,,,,,,1,,0.005,0.018,0.02,0.01, ,0.33,, ,6.7,0.54,,150
24/09/1996 00:00,,,,,,,,,,,, ,,, ,,,,
24/09/1996 00:00,,,,,,,,,,,, ,,, ,,,,
03/10/1996 00:00,,,,,,4,,0.004,0.021,0.08,0.01, ,0.4,, ,12.1,1.04,,820
03/10/1996 00:00,,,,,,,,,,,, ,,, ,,,,
08/10/1996 00:00,,,,,,1,,,,,, ,,, ,,0.59,,
08/10/1996 00:00,,,,,,,,,,,, ,,, ,,,,
14/10/1996 00:00,,,,,,1,,0.006,0.013,0.04,0.01, ,0.39,, ,1.3,0.57,,1
21/10/1996 00:00,,,,,,3,,0.005,0.019,0.08,0.01, ,0.36,, ,1.9,0.88,,6
21/10/1996 00:00,,,,,,,,,,,, ,,, ,,,,
30/10/1996 00:00,,,,,,1,,0.005,0.01,0.03,0.01, ,0.33,, ,3,1.13,,700
05/11/1996 00:00,,,,,,1,,0.005,0.013,0.03,0.01, ,0.49,, ,3.9,1.2,,4100
05/11/1996 00:00,,,,,,,,,,,, ,,, ,,,,
06/11/1996 00:00,,90.6,21.5,7.63,20.9,,,0.011,,0.02,, ,0.32,, ,,,40,
06/11/1996 00:00,,,,,,,,0.004,,0.01,, ,0.31,, ,,,30,
14/11/1996 00:00,,,,,,1,,,,,, ,,, ,,1.19,,
14/11/1996 00:00,,,,,,,,,,,, ,,, ,,,,
22/11/1996 00:00,,,,,,1,,0.001,0.01,0.01,0.01, ,0.3,, ,3.8,1.47,,120
22/11/1996 00:00,,,,,,1,,0.001,0.009,0.01,0.01, ,0.23,, ,3.3,1.42,,120
27/11/1996 00:00,,,,,,3,,0.003,0.016,0.01,0.01, ,0.28,, ,2.8,1.2,,120
27/11/1996 00:00,,,,,,,,,,,, ,,, ,,,,
03/12/1996 00:00,,,,,,1,,0.001,0.008,0.01,0.01, ,0.27,, ,4,1.25,,200
11/12/1996 00:00,,,,,,1,,,,,, ,,, ,,1.35,,
11/12/1996 00:00,,,,,,,,,,,, ,,, ,,,,
18/12/1996 00:00,,,,,,2,,0.005,0.015,0.01,0.01, ,0.22,, ,5.9,1.22,,640
18/12/1996 00:00,,,,,,1,,0.004,0.021,0.01,0.02, ,0.32,, ,5.2,1.55,,590
18/12/1996 00:00,,,,,,,,,,,, ,,, ,,,,
18/12/1996 00:00,,,,,,,,,,,, ,,, ,,,,
23/12/1996 00:00,,,,,,1,,0.002,0.014,0.01,0.01, ,0.31,, ,3.9,1.25,,93
03/01/1997 00:00,,,,,,1,,0.007,0.01,0.01,0.01, ,0.25,, ,3.1,1.48,,140
07/01/1997 00:00,,,,,,2,,0.005,0.023,0.02,0.01, ,0.32,, ,5.3,1.3,,240
07/01/1997 00:00,,,,,,,,,,,, ,,, ,,,,
14/01/1997 00:00,,,,,,2,,,,,, ,,, ,,2,,
14/01/1997 00:00,,,,,,,,,,,, ,,, ,,,,
22/01/1997 00:00,,,,,,1,,0.003,0.035,0.005,0.005, ,0.26,, ,4.5,1.7,86,420
28/01/1997 00:00,,,,,,,,,,,, ,,, ,,,,
29/01/1997 00:00,,,,,,2,,0.014,0.025,0.01,0.01, ,0.28,, ,4.8,1.68,680,2400
31/01/1997 00:00,,54,21.9,7.3,16.3,,,0.008,,0.03,, ,0.44,, ,,,240,
31/01/1997 00:00,,,,,,,,0.006,,0.03,, ,0.42,, ,,,220,
03/02/1997 00:00,,,,,,2,,0.003,0.015,0.03,0.02, ,0.26,, ,3.5,1.6,110,600
03/02/1997 00:00,,,,,,2,,0.003,0.013,0.03,0.02, ,0.27,, ,3.2,1.4,86,500
11/02/1997 00:00,,,,,,,,,,,, ,,, ,,,,
12/02/1997 00:00,,,,,,59,,,,,, ,,, ,,2.97,,
12/02/1997 00:00,,,,,,,,,,,, ,,, ,,,,
20/02/1997 00:00,,,,,,4,,0.008,0.026,0.18,0.03, ,0.62,, ,14.9,2.71,100,140
20/02/1997 00:00,,,,,,,,,,,, ,,, ,,,,
24/02/1997 00:00,,,,,,3,,0.006,0.019,0.11,0.02, ,0.54,, ,12.9,2.57,98,170
24/02/1997 00:00,,,,,,,,,,,, ,,, ,,,,
24/02/1997 00:00,,,,,,,,,,,, ,,, ,,,,
07/03/1997 00:00,,,,,,2,,0.008,0.016,0.1,0.05, ,0.48,, ,6.1,2.11,100,220
07/03/1997 00:00,,,,,,1,,0.013,0.023,0.1,0.05, ,0.55,, ,6.2,2.45,65,500
07/03/1997 00:00,,,,,,,,,,,, ,,, ,,,,
13/03/1997 00:00,,,,,,2,,,,,, ,,, ,,1.7,,
13/03/1997 00:00,,,,,,,,,,,, ,,, ,,,,
18/03/1997 00:00,,,,,,2,,0.004,0.011,0.07,0.02, ,0.45,, ,5.5,1.38,44,500
18/03/1997 00:00,,,,,,,,,,,, ,,, ,,,,
24/03/1997 00:00,,,,,,2,,0.006,0.012,0.04,0.02, ,0.47,, ,4.9,0.67,120,420
02/04/1997 00:00,,,,,,1,,0.001,0.01,0.07,0.05, ,0.52,, ,2.9,1.35,68,800
07/04/1997 00:00,,,,,,1,,0.002,0.009,0.12,0.01, ,0.5,, ,3.2,1.45,67,520
14/04/1997 00:00,,,,,,1,,,,,, ,,, ,,1.44,,
22/04/1997 00:00,,,,,,1,,0.002,0.009,0.1,0.005, ,0.47,, ,2.3,1.4,72,600
30/04/1997 00:00,,,,,,1,,0.001,0.005,0.11,0.02, ,0.53,, ,3.4,1.81,27,150
06/05/1997 00:00,,,,,,1,,0.002,0.006,0.1,0.01, ,0.51,, ,4,2.08,15,69
14/05/1997 00:00,,,,,,1,,,,,, ,,, ,,2.46,,
19/05/1997 00:00,,,,,,1,,0.006,0.01,0.15,0.01, ,0.45,, ,3.6,0.56,350,800
28/05/1997 00:00,,,,,,1,,0.004,0.007,0.16,0.02, ,0.39,, ,3.4,2.94,77,200
06/06/1997 00:00,,,,,,1,,0.007,0.011,0.15,0.005, ,0.34,, ,2.1,3.3,60,320
12/06/1997 00:00,,,,,,1,,0.003,0.009,0.13,0.005, ,0.35,, ,3.2,3.23,150,320
19/06/1997 00:00,,,,,,1,,,,,, ,,, ,,3.05,,
24/06/1997 00:00,,,,,,1,,0.001,0.008,0.1,0.005, ,0.3,, ,2.9,3.6,12,34
02/07/1997 00:00,,,,,,1,,0.005,0.01,0.14,0.02, ,0.5,, ,4.1,2.5,35,64
02/07/1997 00:00,,,,,,1,,0.004,0.013,0.14,0.03, ,0.52,, ,4.1,2.73,29,63
08/07/1997 00:00,,,,,,1,,0.001,0.006,0.12,0.02, ,0.46,, ,3.2,3.29,40,58
17/07/1997 00:00,9.5,,,7.49,,1,,0.004,0.011,0.14,0.005, ,0.36,, ,1.9,3.8,38,88
25/07/1997 00:00,,,,,,1,,,,,, ,,, ,,3.7,,
29/07/1997 00:00,,,,,,1,,0.004,0.009,0.11,0.01, ,0.41,, ,1.3,3.2,15,41
04/08/1997 00:00,,,,,,1,,0.03,0.031,0.11,0.01, ,0.37,, ,1.1,2.22,10,30
12/08/1997 00:00,,,,,,1,,,,,, ,,, ,,1.83,,
21/08/1997 00:00,,,,,,1,,0.002,0.011,0.23,0.01, ,0.48,, ,4.3,1.38,49,60
21/08/1997 00:00,,,,,,1,,0.001,0.011,0.23,0.01, ,0.5,, ,4,1.44,72,70
25/08/1997 00:00,,,,,,1,,0.005,0.008,0.32,0.01, ,0.62,, ,4.1,1.35,170,16
05/09/1997 00:00,,,,,,1,,0.001,0.003,0.45,0.01, ,0.65,, ,2.4,1.09,120,200
11/09/1997 00:00,,,,,,1,,,,,, ,,, ,,0.99,,
16/09/1997 00:00,,,,,,1,,0.001,0.003,0.48,0.03, ,0.96,, ,1.5,1.01,27,86
24/09/1997 00:00,,,,,,3,,0.001,0.011,0.39,0.01, ,0.66,, ,3.8,1.26,50,85
01/10/1997 00:00,,,,,,1,,0.004,0.022,0.23,0.01, ,0.58,, ,3.6,1.43,27,82
01/10/1997 00:00,,,,,,1,,0.004,0.01,0.24,0.01, ,0.55,, ,3.3,1.43,23,81
08/10/1997 00:00,,90,18.2,5.35,29.6,,,0.002,,0.11,, ,0.38,, ,,,88,
08/10/1997 00:00,,,,,,,,0.002,,0.11,, ,0.35,, ,,,88,
09/10/1997 00:00,,,,,,4,,0.001,0.018,0.13,0.02, ,0.44,, ,2.8,1.62,300,760
17/10/1997 00:00,,,,,,1,,,,,, ,,, ,,1.42,,
21/10/1997 00:00,,,,,,1,,0.001,0.005,0.01,0.02, ,0.23,, ,2.1,1.55,61,62
27/10/1997 00:00,,,,,,1,,0.001,0.012,0.005,0.01, ,0.47,, ,1.4,1.33,16,69
05/11/1997 00:00,,,,,,1,,0.004,0.009,0.01,0.005, ,0.26,, ,2.7,1.45,110,380
10/11/1997 00:00,,,,,,1,,,,,, ,,, ,,1.34,,
20/11/1997 00:00,,,,,,1,,0.004,0.008,0.01,0.005, ,0.39,, ,1.6,1.06,32,40
26/11/1997 00:00,,,,,,1,,0.001,0.006,0.01,0.01, ,0.3,, ,3.4,0.98,120,100
26/11/1997 00:00,,,,,,2,,0.001,0.02,0.01,0.01, ,0.52,, ,7.2,0.97,130,220
02/12/1997 00:00,,,,,,1,,0.001,0.008,0.01,0.005, ,0.35,, ,3.2,1.28,23,59
10/12/1997 00:00,,,,,,,,0.006,,0.01,, ,0.25,, ,2.5,,85,
10/12/1997 00:00,,88,24.2,7.97,36.8,,2.51,0.009,,0.01,, ,0.3,, ,2.6,,72,
12/12/1997 00:00,,,,,,1,,0.001,0.016,0.01,0.01, ,0.26,, ,1.5,1.6,52,380
15/12/1997 00:00,,,,,,1,,0.002,0.016,0.01,0.005, ,0.31,, ,1.9,1.39,130,180
22/12/1997 00:00,,,,,,1,,0.004,0.008,0.01,0.03, ,0.33,, ,1.6,1.11,170,310
30/12/1997 00:00,,,,,,1,,0.001,0.009,0.01,0.02, ,0.26,, ,2.8,1.33,130,220
08/01/1998 00:00,,,,,,1,,0.007,0.009,0.01,0.01, ,0.41,, ,3.4,1.34,130,200
14/01/1998 00:00,,,,,,5,,0.005,0.011,0.01,0.005, ,0.27,, ,4.4,1.39,220,220
14/01/1998 00:00,,,,,,8,,0.005,0.015,0.01,0.01, ,0.32,, ,4.1,1.44,160,120
21/01/1998 00:00,,,,,,1,,,,,, ,,, ,,1.57,,
27/01/1998 00:00,,,,,,,,0.002,,0.01,, ,0.28,, ,,,75,
27/01/1998 00:00,,92.8,25.3,8.19,26.1,,3.93,0.002,,0.02,, ,0.26,, ,,,110,
30/01/1998 00:00,,,,,,3,,0.009,0.013,0.01,0.01, ,0.3,, ,3.4,1.69,420,760
03/02/1998 00:00,,,,,,1,,0.008,0.014,0.01,0.02, ,0.24,, ,3.4,1.82,79,500
09/02/1998 00:00,,,,,,1,,0.01,0.018,0.01,0.005, ,0.29,, ,5.6,1.66,280,210
09/02/1998 00:00,,,,,,,,,,,, ,,, ,,,,
20/02/1998 00:00,,,,,,1,,,,,, ,,, ,,1.84,,
26/02/1998 00:00,,,,,,1,,0.001,0.007,0.005,0.01, ,0.26,, ,3,1.94,80,300
