ID,Sal
1590,27.2747
1591,25.9000
1592,25.9000
1593,25.9000
1594,25.9000
1595,25.9000
1596,25.9000
1597,25.9000
1598,22.5000
1599,22.5000
1600,22.5000
1601,22.5000
1602,22.5000
1603,20.0600
1604,20.0600
1605,20.0600
1606,25.9000
1607,27.1684
1608,27.2052
1609,25.9000
1610,25.9000
1611,25.9000
1612,25.9000
1613,25.9000
1614,25.9000
1615,25.9000
1616,22.5000
1617,22.5000
1618,22.5000
1619,22.5000
1620,20.0600
1621,20.0600
1622,27.0144
1623,27.0715
1624,25.9000
1625,27.1309
1626,27.2124
1627,26.3561
1628,26.4504
1629,26.5448
1630,26.6392
1631,26.7149
1632,26.7768
1633,25.9000
1634,22.5000
1635,22.5000
1636,22.5000
1637,22.5000
1638,22.5000
1639,20.0600
1640,20.0600
1641,26.9281
1642,26.9874
1643,27.0491
1644,27.1257
1645,27.3124
1646,27.2138
1647,26.4103
1648,26.4966
1649,26.5829
1650,26.6692
1651,26.7555
1652,26.8418
1653,22.5000
1654,22.5000
1655,22.5000
1656,22.5000
1657,22.5000
1658,22.5000
1659,22.5000
1660,20.0600
1661,20.0600
1662,20.0600
1663,20.0600
1664,26.9033
1665,26.9673
1666,27.0390
1667,27.1151
1668,27.3960
1669,27.2868
1670,27.1777
1671,26.4828
1672,26.5669
1673,26.6510
1674,26.7351
1675,26.8192
1676,22.5000
1677,22.5000
1678,22.5000
1679,22.5000
1680,20.0600
1681,20.0600
1682,26.8855
1683,26.9523
1684,27.0166
1685,27.0687
1686,27.4390
1687,27.3230
1688,27.2070
1689,27.0911
1690,26.5582
1691,26.6400
1692,26.7218
1693,26.8036
1694,22.5000
1695,22.5000
1696,20.0600
1697,20.0600
1698,20.0600
1699,26.8658
1700,26.9181
1701,26.9597
1702,26.9753
1703,27.4022
1704,27.2885
1705,27.1749
1706,27.0614
1707,26.9479
1708,26.6081
1709,26.6933
1710,26.7794
1711,22.5000
1712,22.5000
1713,22.5000
1714,20.0600
1715,20.0600
1716,26.8198
1717,26.8509
1718,26.8597
1719,26.8347
1720,27.2670
1721,27.1677
1722,27.0686
1723,26.9695
1724,26.8704
1725,26.7716
1726,26.6249
1727,26.7219
1728,22.5000
1729,22.5000
1730,20.0600
1731,20.0600
1732,26.7426
1733,26.7445
1734,26.7219
1735,26.6732
1736,27.0597
1737,27.0747
1738,26.9839
1739,26.9081
1740,26.8324
1741,26.7568
1742,26.6813
1743,26.6060
1744,26.6352
1745,22.5000
1746,22.5000
1747,22.5000
1748,20.0600
1749,20.0600
1750,20.0600
1751,26.6301
1752,26.6102
1753,26.5759
1754,26.5316
1755,26.8418
1756,26.8408
1757,26.7889
1758,27.0366
1759,27.1876
1760,26.8064
1761,26.7342
1762,26.6789
1763,26.6197
1764,26.5618
1765,26.5077
1766,26.4536
1767,22.5000
1768,22.5000
1769,22.5000
1770,20.0600
1771,20.0600
1772,20.0600
1773,26.6415
1774,26.6267
1775,26.6073
1776,26.5927
1777,26.5678
1778,27.0012
1779,27.1410
1780,26.7775
1781,27.2522
1782,27.1042
1783,27.2151
1784,26.5664
1785,26.5264
1786,26.4751
1787,26.4260
1788,26.3875
1789,26.3490
1790,22.5000
1791,22.5000
1792,22.5000
1793,20.0600
1794,20.0600
1795,26.4458
1796,26.4161
1797,26.4303
1798,26.3821
1799,26.4057
1800,26.3578
1801,26.3779
1802,26.9433
1803,26.7236
1804,26.5140
1805,27.3965
1806,27.0112
1807,26.9693
1808,27.1240
1809,26.8521
1810,26.3062
1811,26.3339
1812,26.2940
1813,26.2705
1814,26.2471
1815,22.5000
1816,22.5000
1817,22.5000
1818,22.5000
1819,20.0600
1820,20.0600
1821,20.0600
1822,26.2387
1823,26.2471
1824,26.2455
1825,26.2382
1826,26.2258
1827,26.1318
1828,26.1932
1829,26.6358
1830,26.4258
1831,26.2170
1832,26.7607
1833,26.6787
1834,26.5426
1835,26.0622
1836,26.1649
1837,26.1578
1838,26.1507
1839,22.5000
1840,22.5000
1841,22.5000
1842,22.5000
1843,20.0600
1844,20.0600
1845,26.0405
1846,26.0695
1847,26.0793
1848,26.0822
1849,26.0639
1850,25.9999
1851,25.9730
1852,26.0499
1853,26.3278
1854,26.1131
1855,25.9765
1856,26.4660
1857,26.4986
1858,26.4052
1859,26.2492
1860,25.9161
1861,26.0579
1862,26.0659
1863,22.5000
1864,22.5000
1865,22.5000
1866,20.0600
1867,20.0600
1868,25.8827
1869,25.9293
1870,25.9524
1871,25.9671
1872,25.9614
1873,25.9607
