ID,X,Y,Z
685,334904.3859,6280962.094,-11.00678062
686,335001.6642,6280818.255,0.267297
687,334795.4843,6281114.613,-10.55046272
688,335066.6861,6280683.635,0.295013875
689,334688.5798,6281284.435,-10.85120583
690,335159.9333,6280529.333,0.5
691,335121.6,6280528.667,0.5
692,334480.1108,6281434.863,-11.59730244
693,343118.9818,6274036.019,-3.75E-06
694,342989.939,6274033.999,-3
695,342860.7283,6274031.977,-3
696,337587.6971,6286896.408,-12
697,337285.6339,6286907.911,-12
698,336983.5783,6286919.407,-6
699,336681.5277,6286930.907,-6
700,336379.4826,6286942.406,-5
701,336172.6867,6287020.255,-3.397110939
702,335956.4859,6287007.373,-5.435747147
703,335896.5963,6286996.04,-4.618139744
704,335802.8757,6286903.87,-1.431782722
705,336061.2309,6287154.14,-10.26340485
706,334530.4639,6284046.127,-0.5
707,334757.1319,6280898.504,-11.45514774
708,334608.0198,6281022.144,-11.01822567
709,334458.4202,6281158.415,-11.11050987
710,334268.7685,6281294.295,-11.20402145
711,334170.7177,6281578.627,-12.0516634
712,334028.7891,6281436.473,-12.64072514
713,337690.7022,6287147.851,-12
714,337416.7287,6287168.051,-12
715,337142.7644,6287188.246,-7
716,336868.8098,6287208.442,-5
717,336594.8627,6287228.638,-6
718,336091.2813,6287268.98,-6.065500259
719,335952.0522,6287290.287,-11.79913616
720,335891.4406,6287231.82,-5.670671463
721,336009.4841,6287349.528,-10.43419456
722,335788.5155,6287193.049,-2.033967972
723,335610.7192,6286870.583,-0.878462255
724,335668.3887,6287121.187,-1.096096158
725,336064.2761,6287410.437,-6.026547909
726,334315.7254,6284127.276,-1.64E-06
727,334670.901,6280827.252,-11.79169846
728,334502.699,6280924.504,-11.40663242
729,334333.7595,6281030.161,-12.10018253
730,333890.8911,6281703.938,-12.50564671
731,333789.9258,6281553.899,-14.10333633
732,337786.9977,6287372.955,-12
733,337551.2645,6287399.405,-12
734,337315.5663,6287425.849,-8
735,337079.8997,6287452.291,-6
736,336844.2626,6287478.731,-6
737,335946.3481,6287529.148,-10.89999866
738,335857.7917,6287489.149,-5.264890671
739,336029.1971,6287570.317,-6.715342999
740,335775.0917,6287421.53,-1.670846939
741,336107.1063,6287613.311,-6.735650063
742,334625.666,6280757.231,-11.9957819
743,334447.4144,6280825.79,-11.90482235
744,334266.9105,6280900.359,-8.264474869
745,333625.0087,6281750.509,-12.31301785
746,333545.7643,6281616.169,-15.14587307
747,337867.5755,6287682.861,-12
748,337653.3425,6287675.087,-11
749,337439.4401,6287667.322,-12
750,337226.2188,6287659.584,-10
751,337014.799,6287651.912,-6.000010967
752,335903.6644,6287724.036,-8.638406754
753,335747.4965,6287692.518,-10.09691429
754,336048.4703,6287756.223,-7.350402832
755,336183.3282,6287789.483,-6.223962307
756,334620.012,6280687.364,-12.18124104
757,334438.2107,6280717.988,-12.33280373
758,334254.1755,6280751.53,-8.538135529
759,334054.3333,6280765.833,0.376040012
760,333384.9193,6281737.67,-14.1280241
761,333341.418,6281642.102,-15.19474602
762,333261.1077,6281470.167,0.444285989
763,337829.2199,6288058.25,-10
764,337628.4305,6287988.373,-11.08070183
765,337427.9114,6287918.588,-12
766,337227.9475,6287848.999,-9.524733543
767,337029.4333,6287779.914,-10
768,335865.8848,6287865.058,-11.77548218
769,335667.3029,6287830.081,-12.86286545
770,336052.0908,6287898.852,-12
771,335434.8906,6287760.419,-13.75726318
772,336226.753,6287930.757,-10
773,336391.2178,6287960.041,-10.00000191
774,334623.3516,6280629.027,-12.39213943
775,334456.1192,6280621.26,-12.53438282
776,334285.5026,6280614.075,-14.81305027
777,334079.6667,6280660.833,0.364318013
778,333158.7681,6281733.803,-14.04181862
779,333144.7197,6281659.99,-14.68465137
780,333139.441,6281492.167,0.446722001
781,337636.7721,6288357.531,-10.00000095
782,337470.1703,6288237.797,-10.49621487
783,337303.7716,6288118.209,-12
784,337137.7721,6287998.908,-10.44843578
785,336972.7359,6287880.299,-10
786,335848.884,6288004.268,-11.53954983
787,335650.4538,6287962.657,-13
788,336041.2261,6288042.613,-12
789,335427.515,6287892.591,-13
790,336228.1892,6288075.532,-12
791,335186.5511,6287663.33,-14.99999619
792,335192.5103,6287804.712,-13
793,336411.0393,6288100.571,-12
794,336554.2663,6287981.28,-10
795,336603.7765,6288129.816,-12
796,334680.3146,6280508.72,-9.708836555
797,334503.887,6280485.236,-13.05284595
798,334327.4522,6280461.748,-14.44862556
799,332950.259,6281770.929,-10.83820248
800,332936.7793,6281696.154,-14.38209343
801,337361.254,6288534.682,-10
802,337232.413,6288384.278,-10.21721935
803,337103.6699,6288233.988,-12
804,336975.097,6288083.897,-10.00865364
805,336846.8597,6287934.198,-10
806,335831.8838,6288143.478,-10.89999962
807,335633.6047,6288095.234,-10.78179169
808,336030.3582,6288186.38,-8.856309891
809,335420.4231,6288028.726,-11.92290401
810,336229.6265,6288220.323,-8.173069
811,335199.4532,6287949.507,-11.99999905
812,336430.8645,6288241.131,-10
813,334958.2287,6287533.553,-14.62944698
814,335019.275,6287759.54,-12.99998665
815,334869.9204,6287647.608,-13
816,334984.5658,6287865.282,-12.00000286
817,336653.3049,6288278.406,-10
818,336706.0122,6287972.077,-10
819,336794.0761,6288131.19,-12
820,336882.2568,6288290.51,-12
821,334755.089,6280318.973,-5.876900196
822,334560.6207,6280306.96,-14.42365456
823,334366.1568,6280294.942,-14.70772552
824,332770.2924,6281815.289,-5.959479332
825,332755.3028,6281742.146,-13.19731712
826,337058.7904,6288609.466,-10.00000095
827,336970.5017,6288449.951,-10.54706478
828,335814.8825,6288282.69,-7.758536816
829,335616.7553,6288227.816,-7.928287983
830,336019.491,6288330.146,-8.025587082
831,335402.4222,6288158.513,-8.612196922
832,336231.065,6288365.121,-8.417159081
833,335174.9396,6288080.776,-7.686246872
834,336450.6956,6288381.716,-10
835,334950.5657,6288002.435,-7
836,336643.341,6288384.537,-10
837,334735.6002,6287387.364,-15.99999523
838,334650.346,6287531.711,-13
839,334775.8373,6287770.935,-12
840,334562.6779,6287683.378,-12
841,334730.063,6287920.475,-7
842,336720.1204,6288494.055,-10.53796768
843,334820.2595,6280124.936,-10.20449448
844,334608.7547,6280125.791,-16.20436859
845,334397.2518,6280126.647,-15.58907223
846,332610.0899,6281864.447,-6.584445477
847,332595.5058,6281799.092,-12.30498886
848,336769.7919,6288643.075,-10.33803558
849,335797.8847,6288421.9,-7
850,335599.9061,6288360.395,-7.38324213
851,336008.6238,6288473.915,-7
852,335384.4227,6288288.298,-7.617963791
853,336232.5026,6288509.929,-8
854,335150.4217,6288212.046,-6.229500771
855,336470.5262,6288522.322,-10
856,334916.5676,6288139.586,-7
857,334684.2927,6288070.009,-3.326693058
858,334485.1552,6287304.65,-17.99999428
859,334412.8996,6287462.042,-13
860,334337.9098,6287623.953,-12
861,334506.7349,6287843.457,-7
862,334275.5837,6287785.156,-7
863,334450.7936,6288003.536,-2.75107789
864,336490.36,6288662.938,-10.04295731
865,334764.605,6279914.926,-14.42406559
866,334961.4457,6279875.369,-15.64587402
867,334574.3312,6279936.899,-17.65900612
868,334383.9402,6279958.887,-16.67617226
869,335780.8834,6288561.111,-2.602493048
870,335583.0565,6288492.975,-1.616621375
871,335997.7553,6288617.687,-4.0373106
872,335366.4248,6288418.081,-7.862508297
873,336233.9401,6288654.744,-6.350488663
874,335125.9077,6288343.315,-5.820501328
875,334882.5709,6288276.73,-5.225393772
876,334638.522,6288219.533,-2.515227079
877,334394.8528,6288163.614,-1.129913568
878,334210.6503,6287290.458,-22.8999939
879,334156.5271,6287443.227,-13
880,334101.1853,6287601.088,-12
881,334034.9098,6287756.791,-7
882,334213.2557,6287946.362,-1.602092981
883,333968.6334,6287912.495,-2.060808897
884,334150.9302,6288107.57,-4.283981323
885,336216.299,6288972.805,-1.922761798
886,334569.5341,6279722.98,-9.419202805
887,334425.7013,6279767.877,-19.08052635
888,335103.7804,6279736.293,-7.9126544
889,334281.9446,6279812.75,-17.85807419
890,335789.5661,6288898.684,-1.734554172
891,335992.8168,6288944.907,-1.766510963
892,335091.302,6288505.444,-5.730739117
893,334847.9811,6288430.511,-4.37872982
894,334601.7636,6288366.796,-4.29220438
895,334447.5753,6288346.717,-1.50546205
896,334376.73,6288286.063,-0.044277828
897,333935.6896,6287289.129,-22.89999771
898,333898.4077,6287438.313,-12.00000095
899,333862.3649,6287592.628,-12
900,333791.7169,6287743.755,-7
901,333721.0702,6287894.885,-1.40478301
902,333902.3565,6288068.201,-1.240434647
903,333650.4248,6288046.018,-0.587545931
904,336195.509,6289491.94,-1.480690718
905,336012.2759,6289478.796,-1.340531111
906,336464.3926,6289380.892,-0.032180004
907,336337.8137,6289538.993,-0.208158016
908,334365.9372,6279579.275,-17.27755928
909,334250.1808,6279643.235,-20.13385391
910,334134.5094,6279707.153,-18.20609856
911,335172.0096,6279529.761,0.097107783
912,335844.1355,6289453.125,-2.832166672
913,335027.9765,6288666.975,-4.742918015
914,334793.7229,6288580.542,-3.726115704
915,335185,6288767.333,-4.014552116
916,334557.2165,6288502.588,-2.108458996
917,334422.9697,6288433.127,-1.648313642
918,333665.7042,6287269.45,-22.89990234
919,333645.8137,6287421.278,-13
920,333625.4591,6287576.306,-12
921,333549.9136,6287725.273,-7
922,333474.3707,6287874.246,-2.160492897
923,333398.8253,6288023.219,-0.516863942
924,333573.1217,6288185.033,0.093903989
925,333383.6753,6288139.803,0.188717708
926,336187.9954,6289933.527,-0.924689949
927,336033.7317,6289956.339,-1.393911004
928,336323.6693,6289997.483,-0.161775216
929,335890.1013,6289970.854,-1.000000119
930,334212.5595,6279392.002,-20.51615715
931,334100.5144,6279495.689,-21.56281662
932,333988.2554,6279599.572,-19.29896164
933,335227.5867,6279304.634,0.095977999
934,334936.0192,6288803.698,-3.696878195
935,334729.2474,6288701.996,-3.2976861
936,335141.9178,6288920.175,-2.739610672
937,334522.5346,6288607.586,-2.087715864
938,335305.8195,6289014.832,-1.977108598
939,333402.5316,6287269.426,-22.89999771
940,333464.738,6287437.043,-12.99999905
941,333324.4363,6287415.002,-13
942,333415.4408,6287562.386,-12.00000191
943,333346.5798,6287710.13,-7
944,333277.7319,6287857.851,-2.10502243
945,333208.9004,6288005.532,-1.288057804
946,333336.7338,6288225.237,0.040047165
947,333192.0544,6288179.06,-0.669841468
948,333511.646,6288325.621,-0.1376376
949,336162.0368,6290272.272,-1
950,336037.986,6290261.59,-1
951,336313.1733,6290199.753,-0.237213746
952,335918.6571,6290368.34,-0.977433085
953,336301.1707,6290401.937,-0.203923002
954,334054.8557,6279266.693,-21.59931374
955,334143.5511,6279107.947,-18.79834747
956,333947.5163,6279396.982,-21.89313507
957,333840.19,6279527.255,-21.4496212
958,335293.571,6279092.127,0.108665876
959,334826.1255,6288946.944,-2.560297012
960,334653.0713,6288811.211,-2.85543704
961,335057.6864,6289090.521,-1.282063961
962,334480.557,6288681.375,-2.071494102
963,335282.1414,6289220.865,-1.090448022
964,333148.5971,6287293.312,-22.8999939
965,333113.3868,6287168.572,-12.33233547
966,333117.5411,6287432.341,-13
967,333244.5849,6287564.768,-12
968,333086.1756,6287575.349,-12
969,333197.8446,6287709.275,-7
970,333151.1585,6287853.61,-2.838822365
971,333104.5773,6287997.617,-2.123539925
972,333106.3245,6288186.094,-1.76256299
973,333280.8946,6288341.576,-0.46451202
974,333400.4166,6288468.719,-0.66195637
975,333181.0771,6288378.116,-1.585332274
976,333523.2326,6288584.959,-0.739804029
977,336136.1961,6290587.457,-1.000000119
978,335948.6693,6290708.288,-1.435924053
979,335746.3862,6290974.593,0.208985999
980,336226.9802,6290855.268,-1.235422015
981,333852.9072,6279230.389,-21.22276115
982,333965.2677,6279079.135,-19.84369659
983,333760.1963,6279356.888,-22.06235123
984,334213.0457,6278901.82,-19.63563728
985,334073.3845,6278880.233,-21.81834793
986,333667.4854,6279483.387,-20.80117416
987,333595,6279594.333,0.163328007
988,334723.7546,6289096.738,-1.301197052
989,334580.3287,6288923.833,-2.443361998
990,335003.1373,6289244.107,-0.720601022
991,334849.2517,6289301.211,-0.409989089
992,334437.6663,6288755.314,-2.179570913
993,335162.8432,6289382.47,-0.581942976
994,332913.2175,6287312.921,-22.89999962
995,332897.1769,6287186.531,-3.708444119
996,332916.0891,6287447.809,-13
997,333026.0452,6287051.941,-1.798099041
998,332851.3755,6287054.746,-1.491222024
999,332918.9569,6287582.676,-12
1000,333065.5372,6287715.358,-7
1001,332921.8269,6287717.506,-7
1002,333044.924,6287855.19,-3.029266119
1003,333024.3642,6287994.678,-2.729552507
1004,333047.5032,6288191.519,-2.315384388
1005,333124.4404,6288394.406,-1.715267777
1006,333271.456,6288543.215,-1.362985134
1007,333370.9317,6288691.248,-1.123763323
1008,333208.6091,6288571.759,-1.437349916
1009,333658.9994,6288697.045,-0.745733976
1010,333539.6987,6288806.197,-0.844216704
1011,336086.2004,6291031.774,-1.800879955
1012,335928,6291194.667,-0.204163104
1013,336487.0841,6291080.075,-1.415930033
1014,336369.8564,6291257.419,-1.735771894
1015,336741.3333,6290996.667,-0.468176007
1016,333683.2064,6279202.917,-20.57883835
1017,333819.9245,6279055.41,-18.16137505
1018,333585.4529,6279329.557,-22.77261925
1019,333955.8027,6278899.76,-18.95988083
1020,333487.7002,6279456.2,-14.70053482
1021,334291.4791,6278717.06,-16.70430756
1022,334176.2162,6278703.925,-23.39120674
1023,333878.7649,6278853.111,-9.418838501
1024,334060.8304,6278690.772,-20.24571609
1025,333474.6667,6279576,0.211529002
1026,334604.0629,6289218.635,-1.533927083
1027,334495.9702,6289018.697,-2.032356024
1028,334679.0699,6289400.466,0.015503077
1029,334388.8642,6288821.68,-2.32481885
1030,334964.6118,6289484.065,-0.117442004
1031,334748.5238,6289536.578,0.052127976
1032,332694.0883,6287339.736,-22.89997673
1033,332718.094,6287470.061,-13
1034,332742.0947,6287600.359,-12
1035,332986.9241,6286943.448,-1.810805917
1036,332823.7226,6286919.345,-1.415989041
1037,332766.0853,6287730.622,-7
1038,332924.6949,6287852.29,-2.751722336
1039,332790.069,6287860.828,-0.616217017
1040,332927.5617,6287986.997,-1.962427139
1041,333332.2109,6288738.429,-1.221206665
1042,333516.9059,6288856.195,-0.850595951
1043,333314.5661,6288832.965,-0.877766669
1044,333174.1667,6288812.333,-0.428914994
1045,333833.7467,6288776.554,-0.894540429
1046,333772.1119,6288864.931,-1.079606056
1047,333710.9641,6288926.904,-1.165602088
1048,336733.0324,6291329.97,-1.338835955
1049,336603.243,6291498.095,-2.285681009
1050,336905.6667,6291161,-0.372961998
1051,333518.8351,6279160.72,-22.06325912
1052,333668.9849,6279025.916,-10.00000477
1053,333423.045,6279284.242,-24.01319122
1054,333327.2462,6279407.777,-15.42316723
1055,334390.9628,6278530.522,-9.338923454
1056,334303.7683,6278512.729,-23.80695152
1057,334216.5584,6278494.927,-22.29272461
1058,334476.6904,6289278.249,-1.77503109
1059,334394.4378,6289077.694,-1.98962605
1060,334312.1811,6288877.131,-2.272516966
1061,334255.372,6288763.417,-1.32262826
1062,332481.2326,6287391.405,-21.99991417
1063,332525.8468,6287517.641,-13
1064,332570.4513,6287643.85,-12
1065,332615.0455,6287770.028,-6.547475815
1066,333082.0295,6286795.795,-2.114644051
1067,332921.983,6286694.12,-2.266870022
1068,332659.6205,6287896.157,-3.209681034
1069,332814.0344,6287990.945,-1.41147697
1070,332704.1689,6288022.206,-0.824910998
1071,333476.5614,6288935.774,-0.840197027
1072,333623.4686,6289006.703,-1.250339627
1073,333306.356,6288975.244,-0.372778714
1074,333157.6975,6288949.805,-0.143371999
1075,333417.0638,6289048.666,-0.483586848
1076,333965.8757,6288836.187,-1.072068095
1077,333913.3437,6288886.529,-1.247647405
1078,334052.2579,6288812.76,-1.060593128
1079,333820.404,6288943.027,-1.387210369
1080,333851.4832,6289051.9,-2.107501268
1081,333730.8344,6289115.04,-1.854915142
1082,336816.5914,6291657.579,-1.988777041
1083,336692.6156,6291813.492,-1.284294128
1084,333377.2385,6279084.116,-22.21909142
1085,333287.7789,6279203.679,-24.97012711
1086,333198.3195,6279323.237,-13.18598938
1087,332991.111,6279370.777,0.327498555
1088,334477.8174,6278346.058,-13.68131065
1089,334395.5737,6278302.909,-24.73041725
1090,334313.3236,6278259.754,-21.7531662
1091,334359.6048,6289312.535,-1.954339981
1092,334283.5342,6289121.572,-2.503645897
1093,334207.4632,6288930.611,-2.036442041
1094,334167.3622,6288786.37,-1.164797068
1095,332287.1758,6287489.111,-21.99996758
1096,332350.4548,6287606.568,-13
1097,332413.7209,6287724.001,-15
1098,332476.9696,6287841.407,-7.231052876
1099,332540.1934,6287958.762,-4.717520237
1100,333303.3014,6286721.328,-0.633746028
1101,333179.895,6286559.775,-1.981988549
1102,332603.3766,6288076.045,-1.25248909
1103,333521.0524,6289110.707,-0.635443985
1104,333609.9586,6289198.976,-1.50823617
1105,333297.07,6289085.803,0.075196043
1106,333352.1488,6289142.164,-0.022355001
1107,333419.0473,6289208.33,-0.475295633
1108,334090.7875,6288962.957,-1.867867947
1109,333971.9728,6289003.361,-1.90425396
1110,333930.8218,6289239.353,-2.648783922
1111,333810.7462,6289276.94,-2.180207014
1112,334049.764,6289198.221,-3.195576906
1113,333691.2868,6289322.165,-1.81296277
1114,336919.4664,6291971.688,-2.150114536
1115,336852.5502,6292092.439,-1.534895539
1116,333257.007,6278978.885,-22.37610435
1117,333171.4982,6279108.059,-25.44641495
1118,333086.0135,6279237.197,-5.956461906
1119,332916.6667,6279317.667,0.347133011
1120,332842.2223,6279264.557,0.349795967
1121,334559.613,6278167.95,-15.21683693
