ID,WL,U,V,SAL,TEMP,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21
104,3.3394,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
105,3.3077,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
106,3.7845,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
107,3.1664,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
108,3.0823,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
109,3.8396,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
110,3.3124,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
111,3.1743,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
112,4.1682,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
113,3.3965,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
114,3.2991,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
115,4.4655,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
116,3.5264,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
117,3.5681,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
118,4.3121,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
119,3.6724,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
120,3.7133,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
121,4.0210,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
122,3.4389,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
123,3.3764,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
124,3.6342,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
125,3.2435,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
126,2.9614,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
127,3.5227,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
128,2.7729,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
129,3.2300,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
130,3.6525,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
131,3.3201,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
132,2.7846,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
133,3.6125,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
134,3.2461,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
135,2.7804,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
136,3.4935,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
137,3.2794,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
138,2.8291,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
139,3.5807,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
140,3.3948,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
141,3.0368,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
142,3.8415,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
143,3.4910,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
144,3.2122,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
145,4.0702,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
146,3.6687,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
147,3.4938,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
148,4.0239,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
149,3.6402,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
150,3.4601,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
151,4.0167,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
152,3.4845,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
153,3.2273,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
154,4.0797,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
155,3.4249,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
156,3.2838,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
157,3.8271,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
158,3.4473,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
159,3.2314,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
160,3.8191,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
161,3.6043,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
162,3.3478,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
163,3.8139,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
164,3.6881,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
165,3.3613,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
166,3.7008,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
167,3.8164,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
168,3.2805,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
169,3.7608,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
170,3.4014,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
171,3.9713,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
172,3.6829,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
173,4.0551,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
174,3.3965,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
175,3.7211,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
176,4.1295,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
177,3.3861,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
178,3.7374,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
179,4.1378,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
180,3.4243,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
181,3.7698,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
182,4.0599,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
183,3.4293,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
184,3.9819,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
185,4.1026,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
186,3.6635,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
187,3.9387,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
188,3.7455,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
189,4.2513,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
190,3.7726,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
191,4.0297,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
192,3.3297,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
193,3.7013,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
194,3.8517,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
195,2.9924,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
196,3.6007,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
197,3.7807,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
198,2.9110,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
199,3.5460,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
200,3.7029,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
201,2.8690,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
202,3.5915,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
203,3.8034,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
204,2.9823,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
205,3.4976,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
206,4.0986,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
207,3.3956,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,0.0000,0.0000,585.0000,930.0000
