Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3, BGA _ugL,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL
11/01/2018 07:30:00,0.24,27.51,,7.13,,,,,,,,,,8.9,0,,
11/01/2018 08:00:00,0.24,27.52,,7.13,,,,,,,,,,7.89,0,,
11/01/2018 08:30:00,0.24,27.54,,7.14,,,,,,,,,,8.66,0,,
11/01/2018 09:00:00,0.25,27.54,,7.14,,,,,,,,,,8.37,0,,
11/01/2018 09:30:00,0.25,27.58,,7.28,,,,,,,,,,6.45,0,,
11/01/2018 10:00:00,0.24,27.59,,7.36,,,,,,,,,,7.57,0,,
11/01/2018 10:30:00,0.24,27.62,,7.47,,,,,,,,,,8.57,0,,
11/01/2018 11:00:00,0.24,27.62,,7.54,,,,,,,,,,8.94,0,,
11/01/2018 11:30:00,0.24,27.64,,7.62,,,,,,,,,,10.25,0,,
11/01/2018 12:00:00,0.24,27.66,,7.56,,,,,,,,,,9.48,0,,
11/01/2018 12:30:00,0.24,27.66,,7.56,,,,,,,,,,9.16,0,,
11/01/2018 13:00:00,0.24,27.66,,7.55,,,,,,,,,,8.79,0,,
11/01/2018 13:30:00,0.24,27.69,,7.58,,,,,,,,,,6.75,0,,
11/01/2018 14:00:00,0.23,27.82,,7.7,,,,,,,,,,8.07,0,,
11/01/2018 14:30:00,0.23,27.94,,7.76,,,,,,,,,,7.47,0,,
11/01/2018 15:00:00,0.23,28.08,,7.82,,,,,,,,,,9.48,0,,
11/01/2018 15:30:00,0.23,28.17,,7.89,,,,,,,,,,9.2,0,,
11/01/2018 16:00:00,0.23,28.36,,8.09,,,,,,,,,,8.37,0,,
11/01/2018 16:30:00,0.23,28.18,,7.89,,,,,,,,,,9.9,0,,
11/01/2018 17:00:00,0.23,28.13,,7.71,,,,,,,,,,9.89,0,,
11/01/2018 17:30:00,0.23,27.95,,7.79,,,,,,,,,,9.62,0,,
11/01/2018 18:00:00,0.24,27.94,,7.84,,,,,,,,,,9.43,0,,
11/01/2018 18:30:00,0.24,27.92,,7.92,,,,,,,,,,10.52,0,,
11/01/2018 19:00:00,0.24,27.87,,7.93,,,,,,,,,,10.22,0,,
11/01/2018 19:30:00,0.24,27.77,,7.88,,,,,,,,,,11.84,0,,
11/01/2018 20:00:00,0.24,27.72,,7.84,,,,,,,,,,10.58,0,,
11/01/2018 20:30:00,0.24,27.71,,7.83,,,,,,,,,,11.8,0,,
11/01/2018 21:00:00,0.24,27.69,,7.79,,,,,,,,,,12.9,0,,
11/01/2018 21:30:00,0.24,27.67,,7.78,,,,,,,,,,9.68,0,,
11/01/2018 22:00:00,0.24,27.64,,7.77,,,,,,,,,,13.88,0,,
11/01/2018 22:30:00,0.24,27.61,,7.77,,,,,,,,,,11.6,0,,
11/01/2018 23:00:00,0.24,27.61,,7.77,,,,,,,,,,11.46,0,,
11/01/2018 23:30:00,0.24,27.59,,7.74,,,,,,,,,,11.25,0,,
12/01/2018 00:00:00,0.24,27.58,,7.67,,,,,,,,,,9.56,0,,
12/01/2018 00:30:00,0.24,27.55,,7.63,,,,,,,,,,10.97,0,,
12/01/2018 01:00:00,0.23,27.53,,7.6,,,,,,,,,,16.33,0,,
12/01/2018 01:30:00,0.23,27.57,,7.63,,,,,,,,,,11.72,0,,
12/01/2018 02:00:00,0.23,27.56,,7.65,,,,,,,,,,10.6,0,,
12/01/2018 02:30:00,0.23,27.54,,7.63,,,,,,,,,,11.6,0,,
12/01/2018 03:00:00,0.23,27.51,,7.58,,,,,,,,,,11.1,0,,
12/01/2018 03:30:00,0.23,27.41,,7.56,,,,,,,,,,12.44,0,,
12/01/2018 04:00:00,0.23,27.46,,7.53,,,,,,,,,,12.27,0,,
12/01/2018 04:30:00,0.23,27.47,,7.5,,,,,,,,,,12.32,0,,
12/01/2018 05:00:00,0.23,27.47,,7.5,,,,,,,,,,11.69,0,,
12/01/2018 05:30:00,0.23,27.44,,7.46,,,,,,,,,,12.32,0,,
12/01/2018 06:00:00,0.23,27.4,,7.41,,,,,,,,,,11.06,0,,
12/01/2018 06:30:00,0.24,27.37,,7.4,,,,,,,,,,8.56,0,,
12/01/2018 07:00:00,0.24,27.39,,7.4,,,,,,,,,,7.44,0,,
12/01/2018 07:30:00,0.24,27.39,,7.39,,,,,,,,,,10.54,0,,
12/01/2018 08:00:00,0.24,27.42,,7.38,,,,,,,,,,8.94,0,,
12/01/2018 08:30:00,0.24,27.47,,7.34,,,,,,,,,,10.01,0,,
12/01/2018 09:00:00,0.25,27.5,,7.32,,,,,,,,,,6.91,0,,
12/01/2018 09:30:00,0.25,27.56,,7.33,,,,,,,,,,9.39,0,,
12/01/2018 10:00:00,0.25,27.67,,7.4,,,,,,,,,,8.1,0,,
12/01/2018 10:30:00,0.25,27.77,,7.65,,,,,,,,,,8.65,0,,
12/01/2018 11:00:00,0.24,27.84,,7.74,,,,,,,,,,7.98,0,,
12/01/2018 11:30:00,0.24,28,,7.89,,,,,,,,,,10.13,0,,
12/01/2018 12:00:00,0.24,28.14,,8.04,,,,,,,,,,8.26,0,,
12/01/2018 12:30:00,0.24,28.22,,8.17,,,,,,,,,,9.64,0,,
12/01/2018 13:00:00,0.24,28.35,,8.06,,,,,,,,,,9.53,0,,
12/01/2018 13:30:00,0.24,28.35,,8.11,,,,,,,,,,8.81,0,,
12/01/2018 14:00:00,0.24,28.46,,8.11,,,,,,,,,,8.87,0,,
12/01/2018 14:30:00,0.24,28.55,,8.23,,,,,,,,,,10.5,0,,
12/01/2018 15:00:00,0.23,28.65,,8.26,,,,,,,,,,11.65,0,,
12/01/2018 15:30:00,0.23,28.7,,8.34,,,,,,,,,,10.46,0,,
12/01/2018 16:00:00,0.23,28.85,,8.38,,,,,,,,,,11.9,0,,
12/01/2018 16:30:00,0.23,28.92,,8.54,,,,,,,,,,8.74,0,,
12/01/2018 17:00:00,0.23,28.97,,8.57,,,,,,,,,,9.36,0,,
12/01/2018 17:30:00,0.23,28.7,,8.35,,,,,,,,,,10.77,0,,
12/01/2018 18:00:00,0.23,28.64,,8.34,,,,,,,,,,11.63,0,,
12/01/2018 18:30:00,0.23,28.51,,8.27,,,,,,,,,,10.39,0,,
12/01/2018 19:00:00,0.24,28.5,,8.33,,,,,,,,,,11.69,0,,
12/01/2018 19:30:00,0.24,28.47,,8.34,,,,,,,,,,12.29,0,,
12/01/2018 20:00:00,0.24,28.38,,8.27,,,,,,,,,,13.56,0,,
12/01/2018 20:30:00,0.24,28.31,,8.23,,,,,,,,,,10.58,0,,
12/01/2018 21:00:00,0.24,28.29,,8.22,,,,,,,,,,10.96,0,,
12/01/2018 21:30:00,0.24,28.27,,8.17,,,,,,,,,,12.38,0,,
12/01/2018 22:00:00,0.24,28.21,,8.12,,,,,,,,,,11.91,0,,
12/01/2018 22:30:00,0.24,28.2,,8.09,,,,,,,,,,12.74,0,,
12/01/2018 23:00:00,0.24,28.19,,8.13,,,,,,,,,,9.79,0,,
12/01/2018 23:30:00,0.24,28.15,,8.1,,,,,,,,,,10.75,0,,
13/01/2018 00:00:00,0.24,28.14,,8.07,,,,,,,,,,15.8,0,,
13/01/2018 00:30:00,0.24,28.11,,8.06,,,,,,,,,,13.13,0,,
13/01/2018 01:00:00,0.24,28.09,,8.03,,,,,,,,,,17.85,0,,
13/01/2018 01:30:00,0.23,28.09,,7.98,,,,,,,,,,12.57,0,,
13/01/2018 02:00:00,0.23,28.06,,7.93,,,,,,,,,,12.12,0,,
13/01/2018 02:30:00,0.23,28.06,,7.93,,,,,,,,,,12.18,0,,
13/01/2018 03:00:00,0.23,28.04,,7.92,,,,,,,,,,12.07,0,,
13/01/2018 03:30:00,0.23,28.04,,7.93,,,,,,,,,,10.53,0,,
13/01/2018 04:00:00,0.23,28.02,,7.9,,,,,,,,,,11.77,0,,
13/01/2018 04:30:00,0.23,27.99,,7.89,,,,,,,,,,10.79,0,,
13/01/2018 05:00:00,0.23,28.01,,7.82,,,,,,,,,,10.93,0,,
13/01/2018 05:30:00,0.23,28,,7.82,,,,,,,,,,10.58,0,,
13/01/2018 06:00:00,0.23,28,,7.76,,,,,,,,,,11.16,0,,
13/01/2018 06:30:00,0.23,27.98,,7.73,,,,,,,,,,9.99,0,,
13/01/2018 07:00:00,0.24,27.99,,7.71,,,,,,,,,,11.99,0,,
13/01/2018 07:30:00,0.24,28.01,,7.7,,,,,,,,,,11.1,0,,
13/01/2018 08:00:00,0.24,28.03,,7.7,,,,,,,,,,21.31,0,,
13/01/2018 08:30:00,0.24,28.05,,7.68,,,,,,,,,,9.77,0,,
13/01/2018 09:00:00,0.24,28.08,,7.66,,,,,,,,,,10.42,0,,
13/01/2018 09:30:00,0.25,28.13,,7.67,,,,,,,,,,9.86,0,,
13/01/2018 10:00:00,0.25,28.23,,7.69,,,,,,,,,,11.34,0,,
13/01/2018 10:30:00,0.25,28.43,,7.79,,,,,,,,,,8.11,0,,
13/01/2018 11:00:00,0.25,28.58,,7.8,,,,,,,,,,8.66,0,,
13/01/2018 11:30:00,0.25,28.85,,8,,,,,,,,,,8.19,0,,
13/01/2018 12:00:00,0.25,28.72,,8.05,,,,,,,,,,10.49,0,,
13/01/2018 12:30:00,0.24,28.7,,8.19,,,,,,,,,,12.29,0,,
13/01/2018 13:00:00,0.24,28.84,,8.26,,,,,,,,,,12.86,0,,
13/01/2018 13:30:00,0.24,28.98,,8.25,,,,,,,,,,11.42,0,,
13/01/2018 14:00:00,0.24,28.75,,8.22,,,,,,,,,,14.13,0,,
13/01/2018 14:30:00,0.24,28.76,,8.24,,,,,,,,,,12.52,0,,
13/01/2018 15:00:00,0.24,28.66,,8.29,,,,,,,,,,10.16,0,,
13/01/2018 15:30:00,0.24,28.73,,8.34,,,,,,,,,,10.8,0,,
13/01/2018 16:00:00,0.23,28.75,,8.33,,,,,,,,,,11.38,0,,
13/01/2018 16:30:00,0.23,28.7,,8.39,,,,,,,,,,11.85,0,,
13/01/2018 17:00:00,0.23,28.71,,8.42,,,,,,,,,,12,0,,
13/01/2018 17:30:00,0.23,28.53,,8.44,,,,,,,,,,12.45,0,,
13/01/2018 18:00:00,0.23,28.59,,8.42,,,,,,,,,,13.3,0,,
13/01/2018 18:30:00,0.23,28.49,,8.4,,,,,,,,,,10.26,0,,
13/01/2018 19:00:00,0.23,28.45,,8.34,,,,,,,,,,17.28,0,,
13/01/2018 19:30:00,0.23,28.41,,8.3,,,,,,,,,,12.99,0,,
13/01/2018 20:00:00,0.23,28.3,,8.25,,,,,,,,,,17.83,0,,
13/01/2018 20:30:00,0.24,28.25,,8.27,,,,,,,,,,17.91,0,,
13/01/2018 21:00:00,0.24,28.25,,8.23,,,,,,,,,,13.31,0,,
13/01/2018 21:30:00,0.24,28.23,,8.21,,,,,,,,,,13.85,0,,
13/01/2018 22:00:00,0.24,28.24,,8.19,,,,,,,,,,13.93,0,,
13/01/2018 22:30:00,0.24,28.24,,8.17,,,,,,,,,,12.62,0,,
13/01/2018 23:00:00,0.24,28.23,,8.15,,,,,,,,,,13.5,0,,
13/01/2018 23:30:00,0.24,28.18,,8.13,,,,,,,,,,12.44,0,,
14/01/2018 00:00:00,0.24,28.11,,8.1,,,,,,,,,,13.72,0,,
14/01/2018 00:30:00,0.24,28.05,,8.08,,,,,,,,,,15.12,0,,
14/01/2018 01:00:00,0.24,27.96,,8.02,,,,,,,,,,12.72,0,,
14/01/2018 01:30:00,0.24,27.9,,7.99,,,,,,,,,,13.89,0,,
14/01/2018 02:00:00,0.24,27.86,,7.97,,,,,,,,,,10.65,0,,
14/01/2018 02:30:00,0.24,27.84,,7.95,,,,,,,,,,16.09,0,,
14/01/2018 03:00:00,0.23,27.8,,7.91,,,,,,,,,,14.24,0,,
14/01/2018 03:30:00,0.23,27.83,,7.89,,,,,,,,,,14.22,0,,
14/01/2018 04:00:00,0.23,27.76,,7.88,,,,,,,,,,12.49,0,,
14/01/2018 04:30:00,0.23,27.66,,7.84,,,,,,,,,,11.24,0,,
14/01/2018 05:00:00,0.23,27.67,,7.82,,,,,,,,,,14.15,0,,
14/01/2018 05:30:00,0.23,27.6,,7.8,,,,,,,,,,11.48,0,,
14/01/2018 06:00:00,0.23,27.62,,7.79,,,,,,,,,,11.17,0,,
14/01/2018 06:30:00,0.23,27.66,,7.75,,,,,,,,,,11.77,0,,
14/01/2018 07:00:00,0.23,27.7,,7.76,,,,,,,,,,10.38,0,,
14/01/2018 07:30:00,0.24,27.59,,7.77,,,,,,,,,,10.09,0,,
14/01/2018 08:00:00,0.24,27.63,,7.78,,,,,,,,,,11.18,0,,
14/01/2018 08:30:00,0.24,27.72,,7.8,,,,,,,,,,11.01,0,,
14/01/2018 09:00:00,0.24,27.81,,7.84,,,,,,,,,,11.04,0,,
14/01/2018 09:30:00,0.24,27.91,,7.86,,,,,,,,,,11.32,0,,
14/01/2018 10:00:00,0.25,27.91,,7.92,,,,,,,,,,9.98,0,,
14/01/2018 10:30:00,0.25,27.94,,7.9,,,,,,,,,,13.24,0,,
14/01/2018 11:00:00,0.25,27.9,,7.97,,,,,,,,,,13.11,0,,
14/01/2018 11:30:00,0.25,27.88,,7.96,,,,,,,,,,16.3,0,,
14/01/2018 12:00:00,0.25,27.85,,8.1,,,,,,,,,,10.57,0,,
14/01/2018 12:30:00,0.25,28.04,,8.25,,,,,,,,,,12.15,0,,
14/01/2018 13:00:00,0.25,28.02,,8.37,,,,,,,,,,13.28,0,,
14/01/2018 13:30:00,0.24,28.04,,8.42,,,,,,,,,,12.91,0,,
14/01/2018 14:00:00,0.24,27.97,,8.42,,,,,,,,,,11.81,0,,
14/01/2018 14:30:00,0.24,27.98,,8.4,,,,,,,,,,10.47,0,,
14/01/2018 15:00:00,0.24,27.9,,8.41,,,,,,,,,,13.49,0,,
14/01/2018 15:30:00,0.24,27.81,,8.33,,,,,,,,,,11.94,0,,
14/01/2018 16:00:00,0.24,27.83,,8.43,,,,,,,,,,12.54,0,,
14/01/2018 16:30:00,0.24,27.82,,8.42,,,,,,,,,,12.82,0,,
14/01/2018 17:00:00,0.23,27.69,,8.39,,,,,,,,,,14.52,0,,
14/01/2018 17:30:00,0.23,27.63,,8.43,,,,,,,,,,12.29,0,,
14/01/2018 18:00:00,0.23,27.58,,8.42,,,,,,,,,,11.63,0,,
14/01/2018 18:30:00,0.23,27.5,,8.41,,,,,,,,,,15.26,0,,
14/01/2018 19:00:00,0.23,27.46,,8.34,,,,,,,,,,12.29,0,,
14/01/2018 19:30:00,0.23,27.4,,8.31,,,,,,,,,,10.12,0,,
14/01/2018 20:00:00,0.23,27.44,,8.28,,,,,,,,,,13.71,0,,
14/01/2018 20:30:00,0.24,27.39,,8.27,,,,,,,,,,13.32,0,,
14/01/2018 21:00:00,0.24,27.28,,8.25,,,,,,,,,,13.94,0,,
14/01/2018 21:30:00,0.24,27.27,,8.22,,,,,,,,,,13.24,0,,
14/01/2018 22:00:00,0.24,27.3,,8.21,,,,,,,,,,14.63,0,,
14/01/2018 22:30:00,0.24,27.29,,8.21,,,,,,,,,,21.7,0,,
14/01/2018 23:00:00,0.24,27.31,,8.18,,,,,,,,,,14.49,0,,
14/01/2018 23:30:00,0.24,27.31,,8.16,,,,,,,,,,11.13,0,,
15/01/2018 00:00:00,0.24,27.3,,8.15,,,,,,,,,,14.89,0,,
15/01/2018 00:30:00,0.24,27.17,,8.13,,,,,,,,,,13.24,0,,
15/01/2018 01:00:00,0.24,27.05,,8.1,,,,,,,,,,11.61,0,,
15/01/2018 01:30:00,0.24,26.87,,8.05,,,,,,,,,,13.3,0,,
15/01/2018 02:00:00,0.24,26.79,,8.01,,,,,,,,,,12.87,0,,
15/01/2018 02:30:00,0.24,26.79,,7.98,,,,,,,,,,11.76,0,,
15/01/2018 03:00:00,0.24,26.81,,7.95,,,,,,,,,,12.33,0,,
15/01/2018 03:30:00,0.24,26.77,,7.91,,,,,,,,,,10.69,0,,
15/01/2018 04:00:00,0.23,26.76,,7.88,,,,,,,,,,16.65,0,,
15/01/2018 04:30:00,0.23,26.73,,7.86,,,,,,,,,,11.39,0,,
15/01/2018 05:00:00,0.23,26.6,,7.83,,,,,,,,,,13.8,0,,
15/01/2018 05:30:00,0.23,26.61,,7.8,,,,,,,,,,15.1,0,,
15/01/2018 06:00:00,0.23,26.57,,7.79,,,,,,,,,,11.04,0,,
15/01/2018 06:30:00,0.23,26.62,,7.77,,,,,,,,,,8.61,0,,
15/01/2018 07:00:00,0.23,26.67,,7.79,,,,,,,,,,12.43,0,,
15/01/2018 07:30:00,0.23,26.76,,7.82,,,,,,,,,,9.07,0,,
15/01/2018 08:00:00,0.24,26.79,,7.85,,,,,,,,,,11.31,0,,
15/01/2018 08:30:00,0.24,26.8,,7.86,,,,,,,,,,12.84,0,,
15/01/2018 09:00:00,0.24,26.87,,7.89,,,,,,,,,,10.18,0,,
15/01/2018 09:30:00,0.24,27.01,,7.95,,,,,,,,,,11.87,0,,
15/01/2018 10:00:00,0.24,27.15,,7.99,,,,,,,,,,9.65,0,,
15/01/2018 10:30:00,0.25,27.21,,8,,,,,,,,,,9.13,0,,
15/01/2018 11:00:00,0.25,27.27,,8.05,,,,,,,,,,11.47,0,,
15/01/2018 11:30:00,0.25,27.3,,8.06,,,,,,,,,,11.05,0,,
15/01/2018 12:00:00,0.25,27.33,,8.13,,,,,,,,,,11.43,0,,
15/01/2018 12:30:00,0.25,27.4,,8.19,,,,,,,,,,9.69,0,,
15/01/2018 13:00:00,0.25,27.45,,8.29,,,,,,,,,,10.12,0,,
15/01/2018 13:30:00,0.25,27.57,,8.46,,,,,,,,,,10.74,0,,
15/01/2018 14:00:00,0.25,27.67,,8.51,,,,,,,,,,10.32,0,,
15/01/2018 14:30:00,0.24,27.6,,8.58,,,,,,,,,,12,0,,
15/01/2018 15:00:00,0.24,27.55,,8.5,,,,,,,,,,11.95,0,,
15/01/2018 15:30:00,0.24,27.63,,8.51,,,,,,,,,,11.18,0,,
15/01/2018 16:00:00,0.24,27.6,,8.48,,,,,,,,,,11.58,0,,
15/01/2018 16:30:00,0.24,27.55,,8.51,,,,,,,,,,10.63,0,,
15/01/2018 17:00:00,0.24,27.46,,8.53,,,,,,,,,,12.27,0,,
15/01/2018 17:30:00,0.24,27.4,,8.53,,,,,,,,,,13.19,0,,
15/01/2018 18:00:00,0.23,27.29,,8.52,,,,,,,,,,12.27,0,,
15/01/2018 18:30:00,0.23,27.18,,8.52,,,,,,,,,,13.44,0,,
15/01/2018 19:00:00,0.23,27.04,,8.49,,,,,,,,,,11.8,0,,
15/01/2018 19:30:00,0.23,27.01,,8.47,,,,,,,,,,11.3,0,,
15/01/2018 20:00:00,0.23,26.97,,8.39,,,,,,,,,,11.21,0,,
15/01/2018 20:30:00,0.23,26.93,,8.4,,,,,,,,,,14.14,0,,
15/01/2018 21:00:00,0.24,26.98,,8.36,,,,,,,,,,13.16,0,,
15/01/2018 21:30:00,0.24,26.87,,8.35,,,,,,,,,,13.94,0,,
15/01/2018 22:00:00,0.24,26.88,,8.32,,,,,,,,,,28.39,0,,
15/01/2018 22:30:00,0.24,26.95,,8.31,,,,,,,,,,27.48,0,,
15/01/2018 23:00:00,0.24,26.95,,8.3,,,,,,,,,,12.46,0,,
15/01/2018 23:30:00,0.24,26.98,,8.28,,,,,,,,,,11.26,0,,
16/01/2018 00:00:00,0.24,26.94,,8.26,,,,,,,,,,9.61,0,,
16/01/2018 00:30:00,0.24,26.94,,8.24,,,,,,,,,,13.27,0,,
16/01/2018 01:00:00,0.24,26.86,,8.23,,,,,,,,,,10.7,0,,
16/01/2018 01:30:00,0.24,26.77,,8.19,,,,,,,,,,16.14,0,,
16/01/2018 02:00:00,0.24,26.69,,8.15,,,,,,,,,,13.64,0,,
16/01/2018 02:30:00,0.24,26.57,,8.11,,,,,,,,,,15.58,0,,
16/01/2018 03:00:00,0.24,26.51,,8.08,,,,,,,,,,16.07,0,,
16/01/2018 03:30:00,0.24,26.48,,8.05,,,,,,,,,,10.69,0,,
16/01/2018 04:00:00,0.24,26.47,,8.01,,,,,,,,,,14.76,0,,
16/01/2018 04:30:00,0.23,26.43,,7.98,,,,,,,,,,11.91,0,,
16/01/2018 05:00:00,0.23,26.32,,7.96,,,,,,,,,,13.36,0,,
16/01/2018 05:30:00,0.23,26.29,,7.92,,,,,,,,,,11.58,0,,
16/01/2018 06:00:00,0.23,26.22,,7.9,,,,,,,,,,13.19,0,,
16/01/2018 06:30:00,0.23,26.23,,7.9,,,,,,,,,,11.53,0,,
16/01/2018 07:00:00,0.23,26.26,,7.89,,,,,,,,,,10.94,0,,
16/01/2018 07:30:00,0.23,26.33,,7.89,,,,,,,,,,11.76,0,,
16/01/2018 08:00:00,0.23,26.44,,7.92,,,,,,,,,,9.82,0,,
16/01/2018 08:30:00,0.24,26.41,,7.96,,,,,,,,,,10.12,0,,
16/01/2018 09:00:00,0.24,26.42,,7.99,,,,,,,,,,10.67,0,,
16/01/2018 10:00:00,0.24,26.59,,8.03,,,,,,,,,,10.23,0,,
16/01/2018 10:30:00,0.24,26.71,,8.06,,,,,,,,,,10.84,0,,
16/01/2018 11:00:00,0.25,26.75,,8.07,,,,,,,,,,8.89,0,,
16/01/2018 11:30:00,0.25,26.83,,8.09,,,,,,,,,,10.09,0,,
16/01/2018 12:00:00,0.25,26.82,,8.11,,,,,,,,,,12.38,0,,
16/01/2018 12:30:00,0.26,26.8,,8.14,,,,,,,,,,13.99,0,,
16/01/2018 13:00:00,0.26,26.9,,8.16,,,,,,,,,,8.76,0,,
16/01/2018 13:30:00,0.25,27.28,,8.3,,,,,,,,,,8.04,0,,
16/01/2018 14:00:00,0.25,27.12,,8.42,,,,,,,,,,11.01,0,,
16/01/2018 14:30:00,0.25,27.15,,8.5,,,,,,,,,,10.87,0,,
16/01/2018 15:00:00,0.25,27.17,,8.54,,,,,,,,,,16.85,0,,
16/01/2018 15:30:00,0.24,27.11,,8.54,,,,,,,,,,11.04,0,,
16/01/2018 16:00:00,0.24,27.07,,8.53,,,,,,,,,,15.2,0,,
16/01/2018 16:30:00,0.24,26.97,,8.48,,,,,,,,,,9.64,0,,
16/01/2018 17:00:00,0.24,26.86,,8.51,,,,,,,,,,13.07,0,,
16/01/2018 17:30:00,0.24,26.81,,8.54,,,,,,,,,,10.04,0,,
16/01/2018 18:00:00,0.24,26.76,,8.53,,,,,,,,,,14.65,0,,
16/01/2018 18:30:00,0.24,26.62,,8.52,,,,,,,,,,16.66,0,,
16/01/2018 19:00:00,0.23,26.49,,8.47,,,,,,,,,,12.71,0,,
16/01/2018 19:30:00,0.23,26.42,,8.43,,,,,,,,,,17.67,0,,
16/01/2018 20:00:00,0.23,26.33,,8.41,,,,,,,,,,13.28,0,,
16/01/2018 20:30:00,0.23,26.35,,8.37,,,,,,,,,,10.85,0,,
16/01/2018 21:00:00,0.23,26.35,,8.37,,,,,,,,,,15.09,0,,
16/01/2018 21:30:00,0.24,26.38,,8.35,,,,,,,,,,17.9,0,,
16/01/2018 22:00:00,0.24,26.32,,8.31,,,,,,,,,,13.33,0,,
16/01/2018 22:30:00,0.24,26.32,,8.28,,,,,,,,,,29.04,0,,
16/01/2018 23:00:00,0.24,26.35,,8.25,,,,,,,,,,12.85,0,,
16/01/2018 23:30:00,0.24,26.35,,8.25,,,,,,,,,,11.07,0,,
17/01/2018 00:00:00,0.24,26.39,,8.23,,,,,,,,,,12.23,0,,
17/01/2018 00:30:00,0.24,26.38,,8.21,,,,,,,,,,8.16,0,,
17/01/2018 01:00:00,0.24,26.4,,8.19,,,,,,,,,,15.51,0,,
17/01/2018 01:30:00,0.24,26.35,,8.18,,,,,,,,,,11.22,0,,
17/01/2018 02:00:00,0.24,26.25,,8.15,,,,,,,,,,14.51,0,,
17/01/2018 02:30:00,0.24,26.16,,8.11,,,,,,,,,,11.24,0,,
17/01/2018 03:00:00,0.24,26.08,,8.08,,,,,,,,,,15.27,0,,
17/01/2018 03:30:00,0.24,26.02,,8.05,,,,,,,,,,11.21,0,,
17/01/2018 04:00:00,0.24,26,,8.03,,,,,,,,,,11.28,0,,
17/01/2018 04:30:00,0.24,25.98,,8,,,,,,,,,,11.51,0,,
17/01/2018 05:00:00,0.23,25.96,,7.96,,,,,,,,,,11.29,0,,
17/01/2018 05:30:00,0.23,25.91,,7.95,,,,,,,,,,12.09,0,,
17/01/2018 06:00:00,0.23,25.84,,7.93,,,,,,,,,,10.41,0,,
17/01/2018 06:30:00,0.23,25.8,,7.92,,,,,,,,,,10.65,0,,
17/01/2018 07:00:00,0.23,25.76,,7.91,,,,,,,,,,10.67,0,,
17/01/2018 07:30:00,0.23,25.9,,7.9,,,,,,,,,,18.19,0,,
17/01/2018 08:00:00,0.23,25.97,,7.95,,,,,,,,,,9.11,0,,
17/01/2018 08:30:00,0.23,26.07,,7.96,,,,,,,,,,10.67,0,,
17/01/2018 09:00:00,0.24,26.12,,8.04,,,,,,,,,,10.05,0,,
17/01/2018 09:30:00,0.24,26.18,,8.04,,,,,,,,,,9.89,0,,
17/01/2018 10:00:00,0.24,26.26,,8.06,,,,,,,,,,9.31,0,,
17/01/2018 10:30:00,0.24,26.42,,8.09,,,,,,,,,,11.02,0,,
17/01/2018 11:00:00,0.24,26.57,,8.13,,,,,,,,,,11.46,0,,
17/01/2018 11:30:00,0.25,26.66,,8.15,,,,,,,,,,9.11,0,,
17/01/2018 12:00:00,0.25,26.78,,8.21,,,,,,,,,,14.7,0,,
17/01/2018 12:30:00,0.25,26.85,,8.22,,,,,,,,,,7.97,0,,
17/01/2018 13:00:00,0.26,26.91,,8.2,,,,,,,,,,11.52,0,,
17/01/2018 13:30:00,0.26,26.97,,8.25,,,,,,,,,,9.39,0,,
17/01/2018 14:00:00,0.26,27.12,,8.39,,,,,,,,,,8.83,0,,
17/01/2018 14:30:00,0.25,27.28,,8.49,,,,,,,,,,9.9,0,,
17/01/2018 15:00:00,0.25,27.36,,8.58,,,,,,,,,,11.64,0,,
17/01/2018 15:30:00,0.25,27.37,,8.65,,,,,,,,,,12.82,0,,
17/01/2018 16:00:00,0.25,27.32,,8.67,,,,,,,,,,10.91,0,,
17/01/2018 16:30:00,0.24,27.28,,8.59,,,,,,,,,,12.36,0,,
17/01/2018 17:00:00,0.24,27.13,,8.54,,,,,,,,,,10.38,0,,
17/01/2018 17:30:00,0.24,27.12,,8.55,,,,,,,,,,12.85,0,,
17/01/2018 18:00:00,0.24,26.92,,8.59,,,,,,,,,,11.84,0,,
17/01/2018 18:30:00,0.24,26.77,,8.56,,,,,,,,,,13.22,0,,
17/01/2018 19:00:00,0.24,26.62,,8.56,,,,,,,,,,11.25,0,,
17/01/2018 19:30:00,0.23,26.5,,8.52,,,,,,,,,,14.29,0,,
17/01/2018 20:00:00,0.23,26.42,,8.46,,,,,,,,,,15.19,0,,
17/01/2018 20:30:00,0.23,26.28,,8.44,,,,,,,,,,15.72,0,,
17/01/2018 21:00:00,0.23,26.29,,8.42,,,,,,,,,,13.63,0,,
17/01/2018 21:30:00,0.23,26.32,,8.4,,,,,,,,,,14.24,0,,
17/01/2018 22:00:00,0.24,26.31,,8.38,,,,,,,,,,16.12,0,,
17/01/2018 22:30:00,0.24,26.3,,8.36,,,,,,,,,,12.39,0,,
17/01/2018 23:00:00,0.24,26.29,,8.32,,,,,,,,,,13.73,0,,
17/01/2018 23:30:00,0.24,26.31,,8.29,,,,,,,,,,14.14,0,,
18/01/2018 00:00:00,0.24,26.32,,8.28,,,,,,,,,,10.17,0,,
18/01/2018 00:30:00,0.24,26.35,,8.26,,,,,,,,,,14.18,0,,
