ISOTIME,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
13/05/2018 00:00:00,0.2120,0.4500,13.8408,11.3116,203.5268,141.3009,3.8186,15.2746,0.9842,0.0000,1066.6667,158.3333,10.1830,34.3677,0.4144,1.1914,0.0138,0.0110,0.0138,0.0138,0.0000,342.4527,0.0000,571.0028
14/05/2018 00:00:00,0.2110,0.4500,13.7238,11.1310,204.8709,141.3628,3.8061,15.2246,0.9701,0.0000,1066.6667,158.3333,10.1497,34.2553,0.4085,1.1743,0.0138,0.0110,0.0138,0.0138,0.0000,348.1771,0.0000,569.8969
15/05/2018 00:00:00,0.2050,0.4500,13.6081,11.1217,206.2144,141.5609,3.8004,15.2018,0.9581,0.0000,1066.6667,158.3333,10.1345,34.2040,0.4034,1.1598,0.0138,0.0110,0.0138,0.0138,0.0000,358.4881,0.0000,572.7028
16/05/2018 00:00:00,0.2060,0.4500,13.4937,11.1788,207.5570,141.8135,3.7973,15.1892,0.9468,0.0000,1066.6667,158.3333,10.1262,34.1758,0.3987,1.1462,0.0138,0.0110,0.0138,0.0138,0.0000,370.5845,0.0000,576.9687
17/05/2018 00:00:00,0.2060,0.4500,13.3807,11.2599,208.8983,142.0861,3.7951,15.1805,0.9358,0.0000,1066.6667,158.3333,10.1203,34.1560,0.3940,1.1328,0.0138,0.0110,0.0138,0.0138,0.0000,383.2541,0.0000,581.6827
18/05/2018 00:00:00,0.2050,0.4500,13.2690,11.3486,210.2379,142.3635,3.7932,15.1730,0.9249,0.0000,1066.6667,158.3333,10.1153,34.1392,0.3894,1.1196,0.0138,0.0110,0.0138,0.0138,0.0000,395.9302,0.0000,586.4170
19/05/2018 00:00:00,0.2040,0.4500,13.1587,11.4380,211.5753,142.6377,3.7915,15.1660,0.9143,0.0000,1066.6667,158.3333,10.1106,34.1234,0.3850,1.1068,0.0138,0.0110,0.0138,0.0138,0.0000,408.3043,0.0000,590.9773
20/05/2018 00:00:00,0.2190,0.4500,13.0498,11.5252,212.9103,142.9037,3.7898,15.1592,0.9040,0.0000,1066.6667,158.3333,10.1061,34.1081,0.3806,1.0943,0.0138,0.0110,0.0138,0.0138,0.0000,420.1750,0.0000,595.2599
21/05/2018 00:00:00,0.2070,0.4500,12.9425,11.6084,214.2424,143.1581,3.7881,15.1525,0.8941,0.0000,1066.6667,158.3333,10.1017,34.0932,0.3764,1.0823,0.0138,0.0110,0.0138,0.0138,0.0000,431.3974,0.0000,599.2039
22/05/2018 00:00:00,0.1960,0.4500,12.8366,11.6867,215.5712,143.3982,3.7865,15.1461,0.8847,0.0000,1066.6667,158.3333,10.0974,34.0786,0.3725,1.0709,0.0138,0.0110,0.0138,0.0138,0.0000,441.8644,0.0000,602.7705
23/05/2018 00:00:00,0.2030,0.4500,12.7322,11.7595,216.8963,143.6222,3.7849,15.1398,0.8758,0.0000,1066.6667,158.3333,10.0932,34.0645,0.3688,1.0602,0.0138,0.0110,0.0138,0.0138,0.0000,451.5010,0.0000,605.9353
24/05/2018 00:00:00,0.1960,0.4500,12.6294,11.8264,218.2173,143.8287,3.7834,15.1338,0.8677,0.0000,1066.6667,158.3333,10.0892,34.0510,0.3653,1.0503,0.0138,0.0110,0.0138,0.0138,0.0000,460.2637,0.0000,608.6901
25/05/2018 00:00:00,0.1990,0.4500,12.5282,11.8872,219.5339,144.0171,3.7820,15.1280,0.8601,0.0000,1066.6667,158.3333,10.0853,34.0380,0.3622,1.0412,0.0138,0.0110,0.0138,0.0138,0.0000,468.1383,0.0000,611.0414
26/05/2018 00:00:00,0.2040,0.4500,12.4286,11.9419,220.8456,144.1874,3.7806,15.1226,0.8532,0.0000,1066.6667,158.3333,10.0817,34.0258,0.3593,1.0329,0.0138,0.0110,0.0138,0.0138,0.0000,475.1352,0.0000,613.0054
27/05/2018 00:00:00,0.2190,0.4500,12.3306,11.9906,222.1520,144.3398,3.7794,15.1174,0.8470,0.0000,1066.6667,158.3333,10.0783,34.0142,0.3566,1.0253,0.0138,0.0110,0.0138,0.0138,0.0000,481.2840,0.0000,614.6042
28/05/2018 00:00:00,0.2260,0.4500,12.2344,12.0337,223.4528,144.4751,3.7781,15.1126,0.8414,0.0000,1066.6667,158.3333,10.0751,34.0033,0.3543,1.0185,0.0138,0.0110,0.0138,0.0138,0.0000,486.6261,0.0000,615.8606
29/05/2018 00:00:00,0.2030,0.4500,12.1398,12.0715,224.7477,144.5942,3.7770,15.1081,0.8364,0.0000,1066.6667,158.3333,10.0720,33.9931,0.3522,1.0125,0.0138,0.0110,0.0138,0.0138,0.0000,491.2139,0.0000,616.8020
30/05/2018 00:00:00,0.2710,0.4500,12.0470,118.2754,226.0361,221.1820,8.2159,32.8636,2.6521,0.0000,1066.6667,158.3333,21.9091,73.9431,1.1167,3.2104,0.0138,0.0110,0.0138,0.0138,0.0000,2989.4293,0.0000,2989.9981
31/05/2018 00:00:00,0.2900,0.4500,11.9559,118.6125,227.3177,221.1528,8.1925,32.7698,2.5993,0.0000,1066.6667,158.3333,21.8465,73.7321,1.0944,3.1465,0.0138,0.0110,0.0138,0.0138,0.0000,2989.9527,0.0000,2990.6800
01/06/2018 00:00:00,0.2260,0.4500,11.8666,118.3467,228.5921,220.9123,8.1758,32.7033,2.5866,0.0000,1066.6667,158.3333,21.8022,73.5824,1.0891,3.1311,0.0138,0.0110,0.0138,0.0138,0.0000,2982.2912,0.0000,2983.6942
02/06/2018 00:00:00,0.2170,0.4500,11.7792,117.4800,229.8591,220.2757,8.1414,32.5656,2.5753,0.0000,1066.6667,158.3333,21.7104,73.2726,1.0843,3.1174,0.0138,0.0110,0.0138,0.0138,0.0000,2961.3237,0.0000,2964.4111
03/06/2018 00:00:00,0.2170,0.4500,11.6936,115.3992,231.1181,218.7518,8.0587,32.2346,2.5474,0.0000,1066.6667,158.3333,21.4897,72.5279,1.0726,3.0837,0.0138,0.0110,0.0138,0.0138,0.0000,2910.9614,0.0000,2917.9446
04/06/2018 00:00:00,0.2080,0.4500,11.6098,110.8292,232.3688,215.3914,7.8737,31.4947,2.4807,0.0000,1066.6667,158.3333,20.9965,70.8631,1.0445,3.0029,0.0138,0.0110,0.0138,0.0138,0.0000,2799.8774,0.0000,2815.2243
05/06/2018 00:00:00,0.2170,0.4500,11.5279,101.8497,233.6109,208.7822,7.5070,30.0280,2.3439,0.0000,1066.6667,158.3333,20.0187,67.5630,0.9869,2.8374,0.0138,0.0110,0.0138,0.0138,0.0000,2581.4189,0.0000,2612.8420
06/06/2018 00:00:00,1.7140,0.4500,11.4480,118.5170,234.8439,221.2170,8.2064,32.8255,2.6238,0.0000,1066.6667,158.3333,21.8837,73.8573,1.1047,3.1762,0.0138,0.0110,0.0138,0.0138,0.0000,2989.9625,0.0000,2990.6872
07/06/2018 00:00:00,1.0110,0.4500,11.3700,118.4471,236.0676,221.0840,8.1925,32.7699,2.6051,0.0000,1066.6667,158.3333,21.8466,73.7323,1.0969,3.1536,0.0138,0.0110,0.0138,0.0138,0.0000,2985.8829,0.0000,2987.1803
08/06/2018 00:00:00,0.2640,0.4500,11.2939,117.9189,237.2815,220.6617,8.1640,32.6558,2.5846,0.0000,1066.6667,158.3333,21.7705,73.4756,1.0883,3.1287,0.0138,0.0110,0.0138,0.0138,0.0000,2974.5784,0.0000,2978.2518
09/06/2018 00:00:00,1.7120,0.4500,11.2199,117.6211,238.4852,220.6413,8.1782,32.7128,2.6191,0.0000,1066.6667,158.3333,21.8085,73.6037,1.1028,3.1705,0.0138,0.0110,0.0138,0.0138,0.0000,2969.1993,0.0000,2972.6009
10/06/2018 00:00:00,0.3980,0.4500,11.1478,116.8349,239.6786,220.0483,8.1327,32.5309,2.5794,0.0000,1066.6667,158.3333,21.6873,73.1945,1.0861,3.1224,0.0138,0.0110,0.0138,0.0138,0.0000,2958.1126,0.0000,2966.5692
11/06/2018 00:00:00,0.2530,0.4500,11.0778,114.5100,240.8611,218.3953,8.0398,32.1590,2.5424,0.0000,1066.6667,158.3333,21.4393,72.3578,1.0705,3.0776,0.0138,0.0110,0.0138,0.0138,0.0000,2909.1604,0.0000,2925.5674
12/06/2018 00:00:00,0.2450,0.4500,11.0098,109.4317,242.0324,214.5306,7.8336,31.3343,2.4710,0.0000,1066.6667,158.3333,20.8895,70.5021,1.0404,2.9912,0.0138,0.0110,0.0138,0.0138,0.0000,2779.6981,0.0000,2808.9648
13/06/2018 00:00:00,0.2230,0.4500,10.9439,98.2092,243.1922,206.0192,7.3800,29.5200,2.3131,0.0000,1066.6667,158.3333,19.6800,66.4200,0.9739,2.8001,0.0138,0.0110,0.0138,0.0138,0.0000,2494.4695,0.0000,2552.3931
14/06/2018 00:00:00,0.2270,0.4500,10.8801,78.5035,244.3402,191.0373,6.5808,26.3232,2.0316,0.0000,1066.6667,158.3333,17.5488,59.2272,0.8554,2.4593,0.0138,0.0110,0.0138,0.0138,0.0000,1990.5073,0.0000,2098.1862
15/06/2018 00:00:00,0.2450,0.4500,10.8184,53.9471,245.4759,172.3336,5.5818,22.3273,1.6767,0.0000,1066.6667,158.3333,14.8848,50.2363,0.7060,2.0297,0.0138,0.0110,0.0138,0.0138,0.0000,1359.2073,0.0000,1527.8927
16/06/2018 00:00:00,0.2330,0.4500,10.7588,33.2072,246.5991,156.5406,4.7362,18.9449,1.3741,0.0000,1066.6667,158.3333,12.6299,42.6260,0.5786,1.6634,0.0138,0.0110,0.0138,0.0138,0.0000,825.3609,0.0000,1044.4354
17/06/2018 00:00:00,0.2420,0.4500,10.7014,20.5935,247.7095,146.9698,4.2208,16.8832,1.1875,0.0000,1066.6667,158.3333,11.2555,37.9872,0.5000,1.4375,0.0138,0.0110,0.0138,0.0138,0.0000,502.4834,0.0000,750.8604
18/06/2018 00:00:00,0.2330,0.4500,10.6461,14.4528,248.8066,142.3652,3.9689,15.8757,1.0939,0.0000,1066.6667,158.3333,10.5838,35.7203,0.4606,1.3242,0.0138,0.0110,0.0138,0.0138,0.0000,348.8179,0.0000,609.8387
19/06/2018 00:00:00,1.6100,0.4500,10.5930,104.5238,249.8902,210.8211,7.6653,30.6611,2.4669,0.0000,1066.6667,158.3333,20.4407,68.9874,1.0387,2.9863,0.0138,0.0110,0.0138,0.0138,0.0000,2643.9110,0.0000,2678.9378
20/06/2018 00:00:00,2.3210,0.4500,10.5421,117.1933,250.9600,220.3120,8.1640,32.6558,2.6212,0.0000,1066.6667,158.3333,21.7705,73.4756,1.1037,3.1731,0.0138,0.0110,0.0138,0.0138,0.0000,2958.2151,0.0000,2961.9745
21/06/2018 00:00:00,0.3610,0.4500,10.4934,117.5220,252.0156,220.3343,8.1490,32.5961,2.5830,0.0000,1066.6667,158.3333,21.7307,73.3412,1.0876,3.1268,0.0138,0.0110,0.0138,0.0138,0.0000,2961.6268,0.0000,2965.3142
22/06/2018 00:00:00,0.2590,0.4500,10.4469,116.5622,253.0568,219.5826,8.1060,32.4239,2.5632,0.0000,1066.6667,158.3333,21.6159,72.9537,1.0792,3.1028,0.0138,0.0110,0.0138,0.0138,0.0000,2937.3620,0.0000,2943.5321
23/06/2018 00:00:00,0.2460,0.4500,10.4027,113.9008,254.0832,217.5978,7.9995,31.9982,2.5269,0.0000,1066.6667,158.3333,21.3321,71.9959,1.0639,3.0588,0.0138,0.0110,0.0138,0.0138,0.0000,2872.0220,0.0000,2884.6744
24/06/2018 00:00:00,0.2480,0.4500,10.3607,107.8901,255.0944,213.1191,7.7586,31.0345,2.4430,0.0000,1066.6667,158.3333,20.6896,69.8275,1.0286,2.9573,0.0138,0.0110,0.0138,0.0138,0.0000,2724.2974,0.0000,2751.4169
25/06/2018 00:00:00,0.2290,0.4500,10.3210,96.0882,256.0903,204.3222,7.2829,29.1317,2.2733,0.0000,1066.6667,158.3333,19.4211,65.5463,0.9572,2.7519,0.0138,0.0110,0.0138,0.0138,0.0000,2434.1231,0.0000,2489.3561
26/06/2018 00:00:00,0.2220,0.4500,10.2835,77.3558,257.0706,190.3734,6.5256,26.1025,1.9994,0.0000,1066.6667,158.3333,17.4017,58.7307,0.8419,2.4204,0.0138,0.0110,0.0138,0.0138,0.0000,1974.0983,0.0000,2073.3739
27/06/2018 00:00:00,0.2280,0.4500,10.2483,55.1621,258.0348,173.8856,5.6268,22.5073,1.6712,0.0000,1066.6667,158.3333,15.0048,50.6414,0.7037,2.0230,0.0138,0.0110,0.0138,0.0138,0.0000,1430.7601,0.0000,1581.1535
28/06/2018 00:00:00,0.4540,0.4500,10.2155,117.2323,258.9828,220.4002,8.1716,32.6862,2.6308,0.0000,1066.6667,158.3333,21.7908,73.5441,1.1077,3.1846,0.0138,0.0110,0.0138,0.0138,0.0000,2960.9801,0.0000,2964.3837
29/06/2018 00:00:00,0.8910,0.4500,10.1849,118.1141,259.9143,220.9618,8.1939,32.7757,2.6212,0.0000,1066.6667,158.3333,21.8505,73.7454,1.1037,3.1731,0.0138,0.0110,0.0138,0.0138,0.0000,2978.9548,0.0000,2980.6274
30/06/2018 00:00:00,0.2670,0.4500,10.1566,117.6952,260.8289,220.5821,8.1598,32.6390,2.5842,0.0000,1066.6667,158.3333,21.7594,73.4378,1.0881,3.1283,0.0138,0.0110,0.0138,0.0138,0.0000,2973.4242,0.0000,2978.5154
01/07/2018 00:00:00,0.2490,0.4500,10.1307,116.3350,261.7265,219.5068,8.1004,32.4016,2.5602,0.0000,1066.6667,158.3333,21.6010,72.9035,1.0780,3.0992,0.0138,0.0110,0.0138,0.0138,0.0000,2937.6659,0.0000,2946.0278
02/07/2018 00:00:00,0.2400,0.4500,10.1071,112.6963,262.6067,216.7526,7.9538,31.8152,2.5105,0.0000,1066.6667,158.3333,21.2101,71.5842,1.0571,3.0390,0.0138,0.0110,0.0138,0.0138,0.0000,2846.0050,0.0000,2863.3493
03/07/2018 00:00:00,0.2440,0.4500,10.0858,104.2468,263.4693,210.3550,7.6124,30.4495,2.3920,0.0000,1066.6667,158.3333,20.2997,68.5115,1.0072,2.8956,0.0138,0.0110,0.0138,0.0138,0.0000,2632.5376,0.0000,2670.5957
04/07/2018 00:00:00,0.2330,0.4500,10.0669,87.9763,264.3141,198.0183,6.9518,27.8072,2.1582,0.0000,1066.6667,158.3333,18.5381,62.5661,0.9087,2.6125,0.0138,0.0110,0.0138,0.0138,0.0000,2220.1676,0.0000,2297.7081
05/07/2018 00:00:00,0.2320,0.4500,10.0503,64.7375,265.1407,180.4139,6.0064,24.0255,1.8199,0.0000,1066.6667,158.3333,16.0170,54.0574,0.7663,2.2030,0.0138,0.0110,0.0138,0.0138,0.0000,1631.6007,0.0000,1765.0237
06/07/2018 00:00:00,0.2250,0.4500,10.0360,41.8463,265.9490,163.1244,5.0745,20.2978,1.4837,0.0000,1066.6667,158.3333,13.5319,45.6701,0.6247,1.7960,0.0138,0.0110,0.0138,0.0138,0.0000,1054.4892,0.0000,1242.1640
07/07/2018 00:00:00,0.2190,0.4500,10.0242,25.8847,266.7387,151.1450,4.4244,17.6976,1.2464,0.0000,1066.6667,158.3333,11.7984,39.8195,0.5248,1.5089,0.0138,0.0110,0.0138,0.0138,0.0000,656.7108,0.0000,880.9445
08/07/2018 00:00:00,0.2190,0.4500,10.0147,17.2294,267.5095,144.7424,4.0715,16.2862,1.1147,0.0000,1066.6667,158.3333,10.8574,36.6439,0.4693,1.3493,0.0138,0.0110,0.0138,0.0138,0.0000,447.2137,0.0000,689.5057
09/07/2018 00:00:00,0.2160,0.4500,10.0075,13.2428,268.2613,141.9023,3.9085,15.6341,1.0502,0.0000,1066.6667,158.3333,10.4227,35.1767,0.4422,1.2713,0.0138,0.0110,0.0138,0.0138,0.0000,358.2155,0.0000,606.6203
10/07/2018 00:00:00,0.2230,0.4500,10.0027,11.6131,268.9938,140.8661,3.8412,15.3649,1.0196,0.0000,1066.6667,158.3333,10.2433,34.5711,0.4293,1.2343,0.0138,0.0110,0.0138,0.0138,0.0000,330.4892,0.0000,578.7915
11/07/2018 00:00:00,0.2160,0.4500,10.0003,11.0323,269.7068,140.6405,3.8165,15.2659,1.0037,0.0000,1066.6667,158.3333,10.1773,34.3483,0.4226,1.2150,0.0138,0.0110,0.0138,0.0138,0.0000,330.5350,0.0000,575.7721
12/07/2018 00:00:00,0.2210,0.4500,10.0003,10.8847,270.4001,140.7580,3.8092,15.2369,0.9936,0.0000,1066.6667,158.3333,10.1580,34.2831,0.4184,1.2028,0.0138,0.0110,0.0138,0.0138,0.0000,342.5370,0.0000,583.2974
13/07/2018 00:00:00,0.2360,0.4500,10.0026,10.9082,271.0735,141.0187,3.8089,15.2354,0.9855,0.0000,1066.6667,158.3333,10.1569,34.2797,0.4150,1.1930,0.0138,0.0110,0.0138,0.0138,0.0000,359.6822,0.0000,595.2410
14/07/2018 00:00:00,0.2360,0.4500,10.0073,10.9977,271.7268,141.3411,3.8111,15.2443,0.9780,0.0000,1066.6667,158.3333,10.1629,34.2997,0.4118,1.1839,0.0138,0.0110,0.0138,0.0138,0.0000,379.1326,0.0000,609.0704
15/07/2018 00:00:00,0.2330,0.4500,10.0143,11.1126,272.3598,141.6918,3.8143,15.2572,0.9705,0.0000,1066.6667,158.3333,10.1714,34.3286,0.4086,1.1748,0.0138,0.0110,0.0138,0.0138,0.0000,399.6645,0.0000,623.7168
16/07/2018 00:00:00,0.2360,0.4500,10.0238,11.2375,272.9722,142.0561,3.8178,15.2714,0.9629,0.0000,1066.6667,158.3333,10.1809,34.3606,0.4054,1.1657,0.0138,0.0110,0.0138,0.0138,0.0000,420.6718,0.0000,638.6750
17/07/2018 00:00:00,0.2320,0.4500,10.0355,11.3656,273.5640,142.4257,3.8215,15.2860,0.9553,0.0000,1066.6667,158.3333,10.1907,34.3936,0.4022,1.1565,0.0138,0.0110,0.0138,0.0138,0.0000,441.7604,0.0000,653.6361
18/07/2018 00:00:00,0.2160,0.4500,10.0497,11.4936,274.1350,142.7945,3.8252,15.3006,0.9477,0.0000,1066.6667,158.3333,10.2004,34.4264,0.3990,1.1473,0.0138,0.0110,0.0138,0.0138,0.0000,462.6180,0.0000,668.3664
19/07/2018 00:00:00,0.2040,0.4500,10.0662,11.6196,274.6849,143.1575,3.8287,15.3149,0.9402,0.0000,1066.6667,158.3333,10.2099,34.4584,0.3959,1.1382,0.0138,0.0110,0.0138,0.0138,0.0000,482.9658,0.0000,682.6610
20/07/2018 00:00:00,0.2080,0.4500,10.0850,11.7417,275.2136,143.5103,3.8321,15.3285,0.9329,0.0000,1066.6667,158.3333,10.2190,34.4892,0.3928,1.1293,0.0138,0.0110,0.0138,0.0138,0.0000,502.5632,0.0000,696.3495
21/07/2018 00:00:00,0.2180,0.4500,10.1062,11.8586,275.7210,143.8490,3.8354,15.3415,0.9258,0.0000,1066.6667,158.3333,10.2277,34.5183,0.3898,1.1207,0.0138,0.0110,0.0138,0.0138,0.0000,521.2034,0.0000,709.2894
22/07/2018 00:00:00,0.2200,0.4500,10.1297,11.9694,276.2069,144.1704,3.8384,15.3536,0.9190,0.0000,1066.6667,158.3333,10.2357,34.5456,0.3870,1.1125,0.0138,0.0110,0.0138,0.0138,0.0000,538.7151,0.0000,721.3616
23/07/2018 00:00:00,0.2250,0.4500,10.1556,12.0731,276.6712,144.4721,3.8412,15.3648,0.9126,0.0000,1066.6667,158.3333,10.2432,34.5707,0.3843,1.1048,0.0138,0.0110,0.0138,0.0138,0.0000,554.9715,0.0000,732.4813
24/07/2018 00:00:00,0.2070,0.4500,10.1837,12.1692,277.1137,144.7521,3.8437,15.3749,0.9067,0.0000,1066.6667,158.3333,10.2500,34.5936,0.3818,1.0975,0.0138,0.0110,0.0138,0.0138,0.0000,569.8909,0.0000,742.5974
25/07/2018 00:00:00,0.2080,0.4500,10.2142,12.2573,277.5343,145.0096,3.8460,15.3841,0.9011,0.0000,1066.6667,158.3333,10.2561,34.6142,0.3794,1.0908,0.0138,0.0110,0.0138,0.0138,0.0000,583.4321,0.0000,751.6883
26/07/2018 00:00:00,0.2070,0.4500,10.2470,12.3374,277.9329,145.2442,3.8481,15.3922,0.8960,0.0000,1066.6667,158.3333,10.2615,34.6325,0.3773,1.0846,0.0138,0.0110,0.0138,0.0138,0.0000,595.5901,0.0000,759.7580
27/07/2018 00:00:00,0.2110,0.4500,10.2821,12.4096,278.3093,145.4559,3.8498,15.3994,0.8913,0.0000,1066.6667,158.3333,10.2663,34.6486,0.3753,1.0790,0.0138,0.0110,0.0138,0.0138,0.0000,606.3921,0.0000,766.8323
28/07/2018 00:00:00,0.2120,0.4500,10.3195,12.4740,278.6635,145.6455,3.8514,15.4056,0.8871,0.0000,1066.6667,158.3333,10.2704,34.6625,0.3735,1.0739,0.0138,0.0110,0.0138,0.0138,0.0000,615.8917,0.0000,772.9549
29/07/2018 00:00:00,0.2310,0.4500,10.3591,12.5311,278.9953,145.8139,3.8527,15.4109,0.8833,0.0000,1066.6667,158.3333,10.2739,34.6744,0.3719,1.0693,0.0138,0.0110,0.0138,0.0138,0.0000,624.1597,0.0000,778.1803
30/07/2018 00:00:00,0.2400,0.4500,10.4010,12.5814,279.3047,145.9625,3.8538,15.4153,0.8799,0.0000,1066.6667,158.3333,10.2769,34.6844,0.3705,1.0651,0.0138,0.0110,0.0138,0.0138,0.0000,631.2800,0.0000,782.5725
31/07/2018 00:00:00,0.2220,0.4500,10.4452,12.6255,279.5915,146.0930,3.8548,15.4190,0.8768,0.0000,1066.6667,158.3333,10.2793,34.6928,0.3692,1.0614,0.0138,0.0110,0.0138,0.0138,0.0000,637.3662,0.0000,786.2179
01/08/2018 00:00:00,0.2170,0.4500,10.4916,12.6636,279.8556,146.2064,3.8555,15.4220,0.8741,0.0000,1066.6667,158.3333,10.2813,34.6994,0.3680,1.0581,0.0138,0.0110,0.0138,0.0138,0.0000,642.4806,0.0000,789.1666
02/08/2018 00:00:00,0.2150,0.4500,10.5402,12.6965,280.0971,146.3045,3.8561,15.4242,0.8717,0.0000,1066.6667,158.3333,10.2828,34.7046,0.3670,1.0552,0.0138,0.0110,0.0138,0.0138,0.0000,646.7306,0.0000,791.4956
03/08/2018 00:00:00,0.2070,0.4500,10.5910,12.7247,280.3158,146.3889,3.8565,15.4259,0.8695,0.0000,1066.6667,158.3333,10.2840,34.7084,0.3661,1.0526,0.0138,0.0110,0.0138,0.0138,0.0000,650.2103,0.0000,793.2720
04/08/2018 00:00:00,0.2110,0.4500,10.6440,12.7486,280.5116,146.4609,3.8568,15.4271,0.8676,0.0000,1066.6667,158.3333,10.2847,34.7110,0.3653,1.0502,0.0138,0.0110,0.0138,0.0138,0.0000,653.0085,0.0000,794.5606
05/08/2018 00:00:00,0.2300,0.4500,10.6992,12.7691,280.6845,146.5248,3.8570,15.4281,0.8659,0.0000,1066.6667,158.3333,10.2854,34.7133,0.3646,1.0482,0.0138,0.0110,0.0138,0.0138,0.0000,655.2254,0.0000,795.4425
06/08/2018 00:00:00,0.2460,0.4500,10.7566,12.7862,280.8344,146.5780,3.8571,15.4286,0.8644,0.0000,1066.6667,158.3333,10.2857,34.7143,0.3639,1.0463,0.0138,0.0110,0.0138,0.0138,0.0000,656.9149,0.0000,795.9458
07/08/2018 00:00:00,0.2580,0.4500,10.8161,12.8004,280.9614,146.6215,3.8571,15.4286,0.8630,0.0000,1066.6667,158.3333,10.2857,34.7142,0.3634,1.0447,0.0138,0.0110,0.0138,0.0138,0.0000,658.1441,0.0000,796.1185
08/08/2018 00:00:00,0.2250,0.4500,10.8777,12.8121,281.0653,146.6571,3.8570,15.4281,0.8618,0.0000,1066.6667,158.3333,10.2854,34.7133,0.3629,1.0432,0.0138,0.0110,0.0138,0.0138,0.0000,658.9789,0.0000,796.0097
09/08/2018 00:00:00,0.2090,0.4500,10.9414,12.8216,281.1461,146.6863,3.8569,15.4274,0.8607,0.0000,1066.6667,158.3333,10.2850,34.7117,0.3624,1.0419,0.0138,0.0110,0.0138,0.0138,0.0000,659.4763,0.0000,795.6614
10/08/2018 00:00:00,0.2170,0.4500,11.0072,12.8293,281.2039,146.7100,3.8566,15.4265,0.8597,0.0000,1066.6667,158.3333,10.2843,34.7096,0.3620,1.0407,0.0138,0.0110,0.0138,0.0138,0.0000,659.6859,0.0000,795.1091
11/08/2018 00:00:00,0.2140,0.4500,11.0751,12.8354,281.2385,146.7293,3.8564,15.4254,0.8588,0.0000,1066.6667,158.3333,10.2836,34.7072,0.3616,1.0396,0.0138,0.0110,0.0138,0.0138,0.0000,659.6636,0.0000,794.3929
12/08/2018 00:00:00,0.2370,0.4500,11.1451,12.8405,281.2500,146.7498,3.8562,15.4247,0.8580,0.0000,1066.6667,158.3333,10.2832,34.7056,0.3613,1.0386,0.0138,0.0110,0.0138,0.0138,0.0000,659.4610,0.0000,793.5678
13/08/2018 00:00:00,0.2300,0.4500,11.2171,12.8441,281.2384,146.7622,3.8558,15.4234,0.8572,0.0000,1066.6667,158.3333,10.2822,34.7025,0.3609,1.0377,0.0138,0.0110,0.0138,0.0138,0.0000,659.0459,0.0000,792.5802
14/08/2018 00:00:00,0.2100,0.4500,11.2910,12.8466,281.2036,146.7711,3.8554,15.4218,0.8565,0.0000,1066.6667,158.3333,10.2812,34.6990,0.3606,1.0368,0.0138,0.0110,0.0138,0.0138,0.0000,658.4755,0.0000,791.4832
15/08/2018 00:00:00,0.2060,0.4500,11.3670,12.8482,281.1458,146.7775,3.8550,15.4201,0.8558,0.0000,1066.6667,158.3333,10.2801,34.6952,0.3604,1.0360,0.0138,0.0110,0.0138,0.0138,0.0000,657.7800,0.0000,790.3006
16/08/2018 00:00:00,0.2030,0.4500,11.4449,12.8491,281.0648,146.7815,3.8546,15.4183,0.8552,0.0000,1066.6667,158.3333,10.2789,34.6912,0.3601,1.0353,0.0138,0.0110,0.0138,0.0138,0.0000,656.9787,0.0000,789.0456
17/08/2018 00:00:00,0.1980,0.4500,11.5248,12.8494,280.9608,146.7833,3.8541,15.4164,0.8546,0.0000,1066.6667,158.3333,10.2776,34.6868,0.3598,1.0345,0.0138,0.0110,0.0138,0.0138,0.0000,656.0875,0.0000,787.7291
18/08/2018 00:00:00,0.2090,0.4500,11.6066,12.8490,280.8337,146.7832,3.8536,15.4143,0.8540,0.0000,1066.6667,158.3333,10.2762,34.6822,0.3596,1.0338,0.0138,0.0110,0.0138,0.0138,0.0000,655.1221,0.0000,786.3628
19/08/2018 00:00:00,0.2360,0.4500,11.6903,12.8482,280.6836,146.7816,3.8531,15.4122,0.8535,0.0000,1066.6667,158.3333,10.2748,34.6775,0.3594,1.0332,0.0138,0.0110,0.0138,0.0138,0.0000,654.0965,0.0000,784.9572
20/08/2018 00:00:00,0.2260,0.4500,11.7758,12.8471,280.5106,146.7787,3.8525,15.4100,0.8530,0.0000,1066.6667,158.3333,10.2734,34.6726,0.3592,1.0326,0.0138,0.0110,0.0138,0.0138,0.0000,653.0224,0.0000,783.5214
21/08/2018 00:00:00,0.2020,0.4500,11.8632,12.8455,280.3147,146.7748,3.8520,15.4078,0.8525,0.0000,1066.6667,158.3333,10.2719,34.6676,0.3589,1.0319,0.0138,0.0110,0.0138,0.0138,0.0000,651.9095,0.0000,782.0627
